target_id	length	eff_length	est_counts	tpm
PHYBL_102063T0	573	314.278	586	36.3702
PHYBL_102084T0	543	300.144	0	0
PHYBL_102089T0	540	307.053	9.7069	0.616637
PHYBL_102100T0	540	266.272	0.993117	0.0727508
PHYBL_102101T0	528	285.223	0	0
PHYBL_102109T0	540	297.161	0	0
PHYBL_102112T0	540	297.161	0	0
PHYBL_102113T0	540	297.161	0	0
PHYBL_102124T0	516	270.878	21	1.51219
PHYBL_102129T0	540	313.686	8.25272	0.513174
PHYBL_102132T0	540	297.161	0	0
PHYBL_102135T0	540	268.505	0.00688252	0.000499985
PHYBL_102136T0	540	297.161	0	0
PHYBL_102152T0	540	297.161	0	0
PHYBL_102153T0	324	100.772	0	0
PHYBL_102157T0	540	278.422	2	0.140116
PHYBL_102160T0	540	316.847	44	2.70873
PHYBL_102164T0	540	297.161	0	0
PHYBL_102175T0	540	297.161	0	0
PHYBL_102179T0	540	297.161	0	0
PHYBL_102181T0	540	297.161	0	0
PHYBL_102185T0	501	258.428	0	0
PHYBL_102198T0	534	291.203	0	0
PHYBL_102202T0	531	288.203	0	0
PHYBL_102204T0	534	291.203	0	0
PHYBL_102215T0	498	255.446	0	0
PHYBL_102220T0	531	288.203	0	0
PHYBL_102221T0	531	275.495	6.96909	0.493429
PHYBL_102222T0	531	288.203	0	0
PHYBL_102225T0	531	291.124	84.9572	5.69226
PHYBL_102227T0	531	288.203	0	0
PHYBL_102236T0	531	289.689	28.2751	1.90385
PHYBL_102238T0	531	277.84	4.69216	0.329413
PHYBL_102239T0	531	288.203	0	0
PHYBL_102250T0	531	288.203	0	0
PHYBL_102252T0	531	288.203	0	0
PHYBL_102253T0	531	288.203	0	0
PHYBL_102255T0	531	270.559	2.14787	0.154849
PHYBL_102272T0	531	288.203	0	0
PHYBL_102296T0	531	288.203	0	0
PHYBL_102304T0	531	269.836	1.02608	0.0741724
PHYBL_102309T0	528	285.223	0	0
PHYBL_102310T0	528	285.223	0	0
PHYBL_102311T0	528	279.736	102	7.11237
PHYBL_102312T0	528	274.675	13	0.923182
PHYBL_102313T0	513	270.334	0	0
PHYBL_102316T0	531	288.203	0	0
PHYBL_102318T0	528	285.223	0	0
PHYBL_102322T0	498	255.446	0	0
PHYBL_102328T0	528	285.223	0	0
PHYBL_102330T0	522	279.247	0	0
PHYBL_102333T0	522	257.176	69.6821	5.28511
PHYBL_102335T0	207	53.9243	11	3.97897
PHYBL_102363T0	516	245.499	1.42335	0.11309
PHYBL_102373T0	441	199.647	1.57665	0.15404
PHYBL_102376T0	471	228.831	0	0
PHYBL_102385T0	237	62.5508	31	9.66699
PHYBL_102389T0	504	261.383	0	0
PHYBL_102406T0	489	246.564	373	29.5081
PHYBL_102412T0	273	73.6228	17.9545	4.75691
PHYBL_102425T0	279	76.2646	0	0
PHYBL_102450T0	258	68.5049	0	0
PHYBL_102468T0	510	267.353	0	0
PHYBL_102474T0	513	267.113	78.7678	5.75196
PHYBL_102485T0	513	270.334	0	0
PHYBL_102486T0	531	277.541	44	3.09234
PHYBL_102505T0	411	171.377	435	49.5106
PHYBL_102509T0	492	249.536	11	0.859848
PHYBL_102534T0	492	249.536	0	0
PHYBL_102536T0	492	249.536	0	0
PHYBL_102563T0	363	129.65	165	24.8242
PHYBL_102585T0	396	157.789	193	23.8585
PHYBL_102599T0	390	152.464	229	29.2975
PHYBL_102610T0	414	174.155	4502	504.234
PHYBL_102618T0	306	89.8199	60	13.0299
PHYBL_102727T0	246	64.8798	136	40.8876
PHYBL_102741T0	312	93.3324	208	43.4703
PHYBL_102763T0	393	155.081	68	8.55286
PHYBL_102790T0	432	191.046	176	17.9695
PHYBL_102826T0	495	252.489	468	36.1547
PHYBL_102842T0	426	185.346	91	9.57679
PHYBL_102846T0	417	176.975	157	17.3041
PHYBL_102850T0	417	176.975	938	103.384
PHYBL_102906T0	456	214.166	195	17.7602
PHYBL_102927T0	453	211.236	631	58.2672
PHYBL_102930T0	303	88.2003	14	3.09614
PHYBL_102956T0	450	208.314	153	14.3264
PHYBL_102959T0	357	124.823	3203	500.525
PHYBL_102969T0	441	199.647	227	22.1781
PHYBL_102972T0	345	115.612	195	32.8999
PHYBL_102973T0	330	104.802	1697	315.844
PHYBL_103057T0	408	168.629	225	26.0264
PHYBL_103082T0	363	129.65	194	29.1872
PHYBL_103098T0	180	44.4521	0	0
PHYBL_103143T0	435	193.935	80	8.04629
PHYBL_103163T0	384	147.283	45	5.95966
PHYBL_103175T0	372	137.074	41	5.83433
PHYBL_103204T0	312	93.3324	390	81.5069
PHYBL_103224T0	447	205.426	164	15.5722
PHYBL_103278T0	411	171.377	5720.22	651.061
PHYBL_103298T0	225	59.1767	85	28.0176
PHYBL_103343T0	351	120.17	3	0.486954
PHYBL_103357T0	393	155.081	236	29.6835
PHYBL_103409T0	273	73.6228	61.0455	16.1735
PHYBL_103436T0	255	67.5791	193	55.7067
PHYBL_103448T0	222	58.2657	55	18.4125
PHYBL_103465T0	231	60.7378	113	36.2896
PHYBL_103466T0	390	152.464	354	45.2895
PHYBL_103513T0	231	60.7378	208	66.7985
PHYBL_10352T0	2781	2462.4	502	3.97656
PHYBL_103533T0	381	144.69	0	0
PHYBL_103546T0	387	149.85	0	0
PHYBL_103563T0	273	73.6228	0	0
PHYBL_103576T0	318	97.0032	4	0.804333
PHYBL_103652T0	282	77.4808	747	188.057
PHYBL_103659T0	267	71.5553	21	5.72453
PHYBL_103666T0	189	47.8244	940	383.39
PHYBL_103689T0	294	83.1534	305	71.5455
PHYBL_103690T0	294	83.1534	553	129.72
PHYBL_103691T0	288	80.3324	224	54.39
PHYBL_103712T0	336	108.964	323	57.8205
PHYBL_103719T0	156	34.586	0	0
PHYBL_103720T0	264	70.4193	583	161.488
PHYBL_103725T0	156	34.586	0	0
PHYBL_103735T0	333	106.866	478	87.2472
PHYBL_103736T0	231	60.7378	58	18.6265
PHYBL_103743T0	177	43.2041	864	390.078
PHYBL_103744T0	228	59.9581	10	3.25323
PHYBL_103751T0	342	113.372	3	0.516153
PHYBL_103752T0	255	67.5791	493	142.297
PHYBL_103777T0	297	84.8257	4519	1039.15
PHYBL_103796T0	273	73.6228	236	62.5262
PHYBL_103830T0	216	56.6819	213	73.299
PHYBL_103841T0	192	48.9124	565	225.316
PHYBL_103870T0	291	81.7983	14	3.33846
PHYBL_103888T0	189	47.8244	214	87.2824
PHYBL_103899T0	231	60.7378	42	13.4882
PHYBL_103911T0	222	58.2657	56	18.7472
PHYBL_103959T0	204	53.1321	725	266.16
PHYBL_103966T0	171	41.0504	50	23.7583
PHYBL_103967T0	174	42.1108	20	9.26401
PHYBL_103986T0	291	81.7983	355	84.6538
PHYBL_103987T0	297	84.8257	424	97.4991
PHYBL_103993T0	279	76.2646	36	9.2075
PHYBL_103994T0	282	77.4808	179	45.0631
PHYBL_104004T0	273	73.6228	56	14.8367
PHYBL_104006T0	282	77.4808	231	58.1541
PHYBL_104010T0	291	81.7983	184	43.8769
PHYBL_104017T0	282	77.4808	114	28.6994
PHYBL_104018T0	282	77.4808	42	10.5735
PHYBL_104036T0	252	66.6121	254	74.3777
PHYBL_104066T0	180	44.4521	177	77.6682
PHYBL_104067T0	210	54.826	449	159.743
PHYBL_104073T0	192	48.9124	61	24.3261
PHYBL_104075T0	231	60.7378	43	13.8093
PHYBL_104084T0	186	46.7151	10	4.17546
PHYBL_104085T0	150	32.4032	35	21.0689
PHYBL_104138T0	183	45.7661	37	15.7696
PHYBL_104139T0	240	63.2546	664	204.757
PHYBL_104141T0	228	59.9581	338	109.959
PHYBL_104159T0	240	63.2546	274	84.4929
PHYBL_104182T0	204	53.1321	15	5.50677
PHYBL_104193T0	231	60.7378	2	0.642293
PHYBL_104195T0	225	59.1767	295	97.2374
PHYBL_104196T0	219	57.4058	376	127.76
PHYBL_104200T0	219	57.4058	702	238.53
PHYBL_104212T0	150	32.4032	0	0
PHYBL_104215T0	156	34.586	0	0
PHYBL_104241T0	210	54.826	285	101.396
PHYBL_104245T0	216	56.6819	219	75.3637
PHYBL_104250T0	195	49.9518	3	1.17147
PHYBL_104251T0	216	56.6819	56	19.2711
PHYBL_104253T0	177	43.2041	48	21.671
PHYBL_104254T0	177	43.2041	38	17.1562
PHYBL_104260T0	171	41.0504	124	58.9206
PHYBL_104330T0	159	36.026	44	23.8231
PHYBL_104331T0	156	34.586	32	18.0473
PHYBL_104333T0	156	34.586	918	517.732
PHYBL_104334T0	156	34.586	72	40.6064
PHYBL_104335T0	159	36.026	164	88.7954
PHYBL_104342T0	156	34.586	108	60.9096
PHYBL_104343T0	156	34.586	191	107.72
PHYBL_104416T0	1233	941.426	546	11.3128
PHYBL_104436T0	1332	1050.82	30	0.556873
PHYBL_104438T0	528	272.987	459	32.7969
PHYBL_104459T0	261	69.4025	0	0
PHYBL_104465T0	1797	1476.18	533	7.0429
PHYBL_104483T0	4110	3753.08	2428	12.6189
PHYBL_104504T0	609	355.719	127	6.964
PHYBL_104565T0	1053	766.716	69	1.7554
PHYBL_104584T0	327	102.736	185	35.1246
PHYBL_104605T0	729	486.019	0	0
PHYBL_10461T0	2058	1750.39	719	8.01227
PHYBL_104637T0	333	106.866	187	34.1323
PHYBL_104644T0	471	228.831	496	42.2794
PHYBL_104648T0	459	217.095	0	0
PHYBL_104653T0	933	636.568	56	1.71595
PHYBL_104663T0	237	62.5508	87.5935	27.315
PHYBL_104666T0	849	581.975	709	23.7632
PHYBL_104671T0	957	662.369	10	0.294484
PHYBL_104675T0	1227	945.174	512	10.5662
PHYBL_104703T0	2691	2425.33	1123	9.03173
PHYBL_104704T0	429	188.182	7891	817.929
PHYBL_104709T0	1146	857.441	262	5.96018
PHYBL_104733T0	327	102.736	0	0
PHYBL_104739T0	1488	1165.83	509	8.51618
PHYBL_104792T0	924	677.907	1351	38.8729
PHYBL_104815T0	2145	1860.09	1361	14.2721
PHYBL_104822T0	834	530.083	1365	50.2286
PHYBL_104869T0	1767	1464.78	1634	21.7591
PHYBL_104922T0	960	643.314	66	2.00117
PHYBL_104926T0	1143	835.543	122	2.84809
PHYBL_104946T0	3189	2877.81	2344	15.8876
PHYBL_104965T0	1437	1181.84	617	10.1833
PHYBL_104968T0	2040	1862.69	2501	26.19
PHYBL_104999T0	486	243.575	27	2.16219
PHYBL_105004T0	321	98.9647	10154	2001.33
PHYBL_105006T0	447	205.426	0	0
PHYBL_105026T0	504	261.383	303	22.6114
PHYBL_105035T0	1479	1186.94	352	5.78462
PHYBL_105039T0	717	440.827	58	2.56638
PHYBL_105042T0	1152	841.586	364	8.43655
PHYBL_105061T0	1164	881.603	958	21.196
PHYBL_105069T0	501	258.428	1703	128.54
PHYBL_105105T0	198	50.8785	395	151.435
PHYBL_105117T0	2214	2068.66	862	8.12794
PHYBL_105123T0	432	191.046	0	0
PHYBL_105125T0	1386	1090.93	2111	37.7443
PHYBL_105183T0	1110	808.999	120	2.89331
PHYBL_105231T0	2094	1709.22	488	5.56909
PHYBL_105239T0	1200	908.787	340	7.29758
PHYBL_105245T0	816	552.169	1336	47.195
PHYBL_105249T0	354	122.491	0	0
PHYBL_105265T0	303	88.2003	1024	226.46
PHYBL_105303T0	636	377.821	412	21.2703
PHYBL_105311T0	969	669.188	387	11.2804
PHYBL_105314T0	5088	4614.16	1993	8.42513
PHYBL_105322T0	4026	3696.33	687	3.62534
PHYBL_105323T0	174	42.1108	162	75.0385
PHYBL_105329T0	684	441.019	0	0
PHYBL_105376T0	1437	1140.64	1340	22.9148
PHYBL_105399T0	984	731.125	6062	161.728
PHYBL_105401T0	309	91.5926	0	0
PHYBL_105407T0	303	88.2003	711	157.239
PHYBL_105409T0	1269	953.537	598	12.2328
PHYBL_105433T0	1869	1576.67	140	1.732
PHYBL_105457T0	1281	1037.99	0	0
PHYBL_105543T0	558	285.718	283	19.3202
PHYBL_105554T0	1149	873.749	948	21.1633
PHYBL_105609T0	972	710.249	414	11.3698
PHYBL_105618T0	297	84.8257	747.407	171.867
PHYBL_105635T0	174	42.1108	475	220.02
PHYBL_105670T0	1212	939.163	1000	20.7693
PHYBL_105673T0	2103	1899.8	4528	46.4902
PHYBL_105691T0	2349	1947.44	665	6.66069
PHYBL_105693T0	1494	1200.28	465	7.55669
PHYBL_105705T0	192	48.9124	1066	425.109
PHYBL_105709T0	645	379.209	96	4.93804
PHYBL_105717T0	606	338.421	638	36.7727
PHYBL_105726T0	450	208.314	288	26.9673
PHYBL_105731T0	4059	3617.43	1754	9.45783
PHYBL_105744T0	2967	2778.86	2997	21.0369
PHYBL_105799T0	717	448.215	5	0.217593
PHYBL_105809T0	1284	951.185	402	8.24372
PHYBL_105827T0	1632	1357.38	1372	19.7158
PHYBL_105865T0	309	91.5926	261	55.583
PHYBL_105884T0	540	284.812	260	17.8065
PHYBL_105894T0	3162	2865.81	1550	10.5499
PHYBL_105943T0	603	352.77	255	14.0997
PHYBL_105951T0	2034	1768.91	3147	34.7019
PHYBL_105970T0	1056	833.973	1019	23.8333
PHYBL_106010T0	2541	2181.01	1706	15.2575
PHYBL_106019T0	228	59.9581	183	59.5341
PHYBL_106023T0	762	502.033	571	22.1853
PHYBL_106032T0	1263	979.552	69	1.37399
PHYBL_106034T0	1212	951.13	235	4.81937
PHYBL_106045T0	1566	1375.41	95	1.34727
PHYBL_106058T0	327	102.736	488	92.6529
PHYBL_106131T0	1050	782.42	2041	50.8821
PHYBL_10626T0	1923	1598.7	1399	17.0692
PHYBL_106288T0	573	302.953	43	2.76857
PHYBL_106306T0	351	120.17	195	31.652
PHYBL_106313T0	873	658.232	543	16.091
PHYBL_106324T0	1056	771.973	25	0.631685
PHYBL_106355T0	918	642.738	0.0652348	0.00197974
PHYBL_106356T0	1080	781.436	1403	35.0208
PHYBL_106384T0	1050	772.214	683	17.2522
PHYBL_1063T0	1341	1119.06	480	8.36665
PHYBL_106408T0	1326	991.973	368	7.2362
PHYBL_106472T0	732	431.873	181	8.17495
PHYBL_106479T0	3618	3322.72	2463	14.4588
PHYBL_106496T0	855	603.723	671	21.6794
PHYBL_106531T0	1605	1341.83	24	0.348881
PHYBL_106564T0	2322	1933.91	1008	10.1668
PHYBL_106612T0	915	685.101	1453	41.3688
PHYBL_106623T0	237	62.5508	3231	1007.55
PHYBL_106646T0	981	756.786	400	10.3098
PHYBL_106709T0	576	336.696	1343	77.8038
PHYBL_106719T0	2274	1970.11	30	0.297024
PHYBL_106749T0	537	294.178	0	0
PHYBL_106758T0	1071	807.062	353	8.53159
PHYBL_106795T0	261	69.4025	57	16.02
PHYBL_106810T0	537	279.809	95	6.62252
PHYBL_106835T0	843	585.73	866	28.8392
PHYBL_106839T0	879	597.815	2455	80.1027
PHYBL_106870T0	351	120.17	344	55.8373
PHYBL_106900T0	666	442.6	346	15.2485
PHYBL_106919T0	2187	1985.13	2995	29.4287
PHYBL_106940T0	1023	741.571	22	0.578671
PHYBL_106941T0	1434	1100.68	934	16.5519
PHYBL_106945T0	864	621.004	0	0
PHYBL_106954T0	906	622.149	37	1.16003
PHYBL_106968T0	225	59.1767	1024	337.529
PHYBL_107014T0	681	406.275	590	28.3266
PHYBL_107019T0	549	283.088	1257	86.6115
PHYBL_107057T0	744	473.767	104	4.28185
PHYBL_107085T0	792	575.994	4208	142.502
PHYBL_107093T0	996	723.567	5498	148.214
PHYBL_107113T0	1167	844.595	222	5.12704
PHYBL_107123T0	1812	1532.67	115	1.46357
PHYBL_107125T0	1041	740.298	1	0.0263485
PHYBL_107139T0	1296	1018.29	532	10.1906
PHYBL_107153T0	318	97.0032	968	194.649
PHYBL_107160T0	294	83.1534	0	0
PHYBL_107166T0	624	324.929	47	2.82144
PHYBL_107208T0	507	264.368	0	0
PHYBL_107209T0	405	165.917	641	75.3578
PHYBL_107213T0	165	38.4445	0	0
PHYBL_107230T0	747	470.29	77	3.19365
PHYBL_107242T0	981	700.926	2949	82.0663
PHYBL_107279T0	576	299.458	493	32.1124
PHYBL_107287T0	813	684.174	1239	35.3238
PHYBL_107289T0	486	243.575	4382	350.915
PHYBL_107337T0	1167	888.432	43	0.944075
PHYBL_107369T0	1884	1575.24	736	9.11367
PHYBL_107388T0	336	108.964	36	6.44439
PHYBL_107391T0	294	83.1534	32496	7622.76
PHYBL_107422T0	459	217.095	828	74.395
PHYBL_107449T0	348	117.835	132	21.8505
PHYBL_107475T0	393	155.081	4494	565.243
PHYBL_107479T0	873	590.804	1812	59.8243
PHYBL_107504T0	882	644.279	404	12.2312
PHYBL_107518T0	1326	1039.59	189	3.54619
PHYBL_107523T0	840	541.205	440	15.8582
PHYBL_107524T0	405	165.917	218	25.6287
PHYBL_107542T0	1275	977.4	8	0.159654
PHYBL_107575T0	1308	996.137	578	11.318
PHYBL_107587T0	351	120.17	3168	514.223
PHYBL_107631T0	504	282.921	17	1.17205
PHYBL_107632T0	624	381.03	0	0
PHYBL_107633T0	213	55.7705	203	70.9992
PHYBL_107642T0	798	618.563	683	21.5377
PHYBL_107650T0	3291	2883.69	2056	13.9071
PHYBL_107673T0	1089	782.08	1524	38.0098
PHYBL_107716T0	210	54.826	16	5.69241
PHYBL_107729T0	180	44.4521	41	17.9909
PHYBL_107741T0	1095	767.206	4	0.101697
PHYBL_107845T0	1479	1174.81	30	0.4981
PHYBL_107857T0	1374	1147.89	7350	124.896
PHYBL_107861T0	195	49.9518	13	5.07639
PHYBL_107877T0	1170	867.414	830	18.6644
PHYBL_107887T0	651	402.362	18	0.872606
PHYBL_107891T0	483	240.637	1725	139.826
PHYBL_107910T0	1446	1185.47	170	2.79717
PHYBL_107936T0	222	58.2657	180	60.259
PHYBL_107947T0	597	318.263	353	21.6347
PHYBL_107969T0	315	95.0564	100	20.5202
PHYBL_107970T0	288	80.3324	1433	347.951
PHYBL_107982T0	1461	1233.63	3845	60.7956
PHYBL_108002T0	1752	1452.77	277	3.71917
PHYBL_108062T0	525	295.501	58	3.82853
PHYBL_108077T0	1020	700.094	1984	55.2774
PHYBL_108084T0	1569	1336.71	376	5.48673
PHYBL_108103T0	726	462.037	842	35.5466
PHYBL_108138T0	1062	736.915	8	0.211755
PHYBL_108178T0	1305	990.808	2362	46.5
PHYBL_108233T0	366	132.111	4485	662.194
PHYBL_108239T0	1125	870.519	991	22.2053
PHYBL_108245T0	483	240.637	437	35.4227
PHYBL_108249T0	1350	1016.92	319	6.11877
PHYBL_108288T0	1092	757.276	21.185	0.545679
PHYBL_108290T0	756	527.955	806	29.7783
PHYBL_108310T0	1158	929.242	132	2.77082
PHYBL_108315T0	747	504.019	0	0
PHYBL_108316T0	2952	2678.99	1721	12.5306
PHYBL_108322T0	810	539.97	537	19.3985
PHYBL_108324T0	1137	834.881	11	0.256998
PHYBL_108340T0	330	104.802	118	21.9621
PHYBL_108349T0	1227	999.823	1461	28.5029
PHYBL_10834T0	1679	1355.59	1218	17.526
PHYBL_108350T0	1116	811.96	5321	127.827
PHYBL_108369T0	1560	1282.13	6	0.0912814
PHYBL_108374T0	300	86.4762	1	0.225562
PHYBL_108391T0	1668	1475.59	3307	43.7152
PHYBL_108458T0	627	360.331	1524	82.4984
PHYBL_108477T0	444	202.532	519	49.9847
PHYBL_108488T0	783	587.786	396	13.1413
PHYBL_108531T0	651	362.055	156	8.40451
PHYBL_108565T0	1074	854.465	394	8.99424
PHYBL_108575T0	981	700.165	2132	59.3949
PHYBL_108618T0	2796	2372.3	609	5.00736
PHYBL_108656T0	507	252.192	204	15.7783
PHYBL_108717T0	864	621.004	0	0
PHYBL_108718T0	897	654.837	555	16.5319
PHYBL_108720T0	240	63.2546	543	167.444
PHYBL_108723T0	1338	1025.54	529	10.0615
PHYBL_108731T0	1017	749.7	191	4.96945
PHYBL_108746T0	555	281.299	2324	161.15
PHYBL_108753T0	903	669.947	3	0.087346
PHYBL_108764T0	1857	1576.64	1466	18.1369
PHYBL_108773T0	1329	1028.54	817	15.494
PHYBL_108806T0	336	108.964	674	120.653
PHYBL_108812T0	1149	856.97	4191	95.3925
PHYBL_108823T0	1218	918.122	697	14.8079
PHYBL_108829T0	1041	869.788	1881	42.183
PHYBL_108840T0	450	208.314	358	33.5218
PHYBL_108846T0	1002	747.113	201	5.24774
PHYBL_108851T0	543	285.936	273	18.6233
PHYBL_108868T0	801	560.099	2253	78.4619
PHYBL_108869T0	849	550.061	42	1.48936
PHYBL_108882T0	1209	926.023	9143	192.588
PHYBL_108914T0	2553	2164.16	905	8.15682
PHYBL_108938T0	264	70.4193	0	0
PHYBL_108945T0	291	81.7983	2861	682.238
PHYBL_108948T0	366	132.111	60	8.85878
PHYBL_108956T0	2322	2213.67	1768.18	15.5804
PHYBL_108959T0	2619	2338.06	811	6.76592
PHYBL_108964T0	741	498.019	0	0
PHYBL_108983T0	4215	3894.3	933	4.6732
PHYBL_108993T0	204	53.1321	439	161.165
PHYBL_109010T0	1107	841.502	520	12.0534
PHYBL_109013T0	690	392.662	238	11.8228
PHYBL_109039T0	1206	962.435	68.6534	1.3914
PHYBL_109041T0	1329	1070.13	589	10.736
PHYBL_109043T0	783	538.608	34	1.23131
PHYBL_109058T0	1641	1406.38	2952	40.9426
PHYBL_109106T0	594	351.066	0	0
PHYBL_109138T0	2889	2584.37	17	0.128309
PHYBL_109142T0	540	252.112	752	58.1818
PHYBL_109147T0	1044	763.405	919	23.4813
PHYBL_109153T0	540	278.515	592	41.4605
PHYBL_109157T0	882	677.729	6773.67	194.953
PHYBL_109165T0	555	293.124	837	55.6975
PHYBL_109215T0	1395	1152.36	2	0.0338535
PHYBL_109229T0	1947	1596.57	622	7.59916
PHYBL_109263T0	921	648.734	189	5.68274
PHYBL_109313T0	708	422.702	1078	49.7447
PHYBL_109330T0	324	100.772	368	71.2309
PHYBL_109339T0	750	523.827	792	29.4917
PHYBL_109340T0	1902	1693.17	2736	31.5195
PHYBL_109347T0	876	617.027	512	16.1856
PHYBL_109349T0	372	137.074	107	15.2262
PHYBL_109350T0	213	55.7705	345	120.664
PHYBL_109354T0	1479	1266.13	714	10.9997
PHYBL_109375T0	216	56.6819	5	1.72063
PHYBL_109385T0	675	417.455	36	1.68211
PHYBL_109402T0	2883	2550.59	331	2.53133
PHYBL_109406T0	804	514.265	278	10.5443
PHYBL_109407T0	1014	747.795	307	8.00789
PHYBL_109420T0	522	252.725	64	4.93962
PHYBL_109486T0	198	50.8785	68	26.0698
PHYBL_109503T0	579	343.601	8727	495.419
PHYBL_109513T0	222	58.2657	20	6.69544
PHYBL_109537T0	552	299.216	0.999594	0.0651629
PHYBL_109572T0	864	621.004	0	0
PHYBL_109595T0	732	545.337	69	2.46801
PHYBL_109620T0	378	142.136	6	0.823396
PHYBL_109625T0	2295	1982.19	32	0.314895
PHYBL_109641T0	288	80.3324	2897	703.428
PHYBL_109646T0	912	645.903	1558	47.0503
PHYBL_109665T0	489	245.928	1	0.0793148
PHYBL_109669T0	1377	1049.24	191	3.55077
PHYBL_109684T0	396	157.789	0	0
PHYBL_109698T0	2199	1821.42	381	4.08016
PHYBL_109706T0	969	696.518	39	1.09218
PHYBL_109716T0	654	408.598	729	34.8012
PHYBL_109737T0	954	714.066	409	11.1724
PHYBL_109741T0	1293	995.419	227	4.44818
PHYBL_109742T0	1482	1283.98	900	13.6725
PHYBL_109757T0	1074	770.507	455	11.5185
PHYBL_109796T0	1158	866.667	790	17.7802
PHYBL_109808T0	669	421.896	3381	156.316
PHYBL_109828T0	2316	2033.11	344	3.30035
PHYBL_109842T0	1119	846.248	122	2.81206
PHYBL_109875T0	954	768.567	286	7.2585
PHYBL_109892T0	978	697.291	1469	41.0932
PHYBL_109910T0	1041	735.137	1201	31.8667
PHYBL_109960T0	3048	2686.55	145	1.05277
