target_id	length	eff_length	est_counts	tpm
PHYBL_102179T0	540	318.156	0	0
PHYBL_102181T0	540	318.156	0	0
PHYBL_102185T0	501	279.331	0	0
PHYBL_102198T0	534	312.162	0	0
PHYBL_102202T0	531	309.167	0	0
PHYBL_102204T0	534	312.162	0	0
PHYBL_102215T0	498	276.359	0	0
PHYBL_102220T0	531	309.167	0	0
PHYBL_102221T0	531	300.338	3.54151	0.167644
PHYBL_102222T0	531	295.41	1.07546	0.051758
PHYBL_102225T0	531	318.382	136.809	6.10907
PHYBL_102227T0	531	309.167	0	0
PHYBL_102236T0	531	317.217	21.8677	0.98007
PHYBL_102238T0	531	302.615	21.1906	0.995551
PHYBL_102239T0	531	286.207	0.902419	0.0448268
PHYBL_102250T0	531	309.167	0	0
PHYBL_102252T0	531	309.167	0	0
PHYBL_102253T0	531	309.167	0	0
PHYBL_102255T0	531	294.649	3.25234	0.156928
PHYBL_102272T0	531	286.044	1.04879	0.0521273
PHYBL_102296T0	531	309.167	0	0
PHYBL_102304T0	531	309.167	0	0
PHYBL_102309T0	528	306.182	0	0
PHYBL_102310T0	528	306.182	0	0
PHYBL_102311T0	528	302.669	97	4.55631
PHYBL_102312T0	528	298.045	21	1.00172
PHYBL_102313T0	513	291.241	0	0
PHYBL_102316T0	531	286.044	1.04879	0.0521273
PHYBL_102318T0	528	306.182	0	0
PHYBL_102322T0	498	276.359	0	0
PHYBL_102328T0	528	306.182	0	0
PHYBL_102330T0	522	300.192	0	0
PHYBL_102333T0	522	282.067	136.143	6.86205
PHYBL_102335T0	207	57.7229	2	0.492597
PHYBL_102363T0	516	266.002	1	0.0534472
PHYBL_102373T0	441	220.211	1	0.064561
PHYBL_102376T0	471	249.65	0	0
PHYBL_102385T0	237	70.8641	45	9.0281
PHYBL_102389T0	504	282.317	0	0
PHYBL_102406T0	489	247.476	893	51.3014
PHYBL_102412T0	273	86.7	3.25352	0.533512
PHYBL_102425T0	279	89.6496	0	0
PHYBL_102450T0	258	79.7563	0	0
PHYBL_102468T0	510	288.256	0	0
PHYBL_102474T0	513	291.657	121.182	5.9071
PHYBL_102485T0	513	291.241	0	0
PHYBL_102486T0	531	309.962	52	2.38509
PHYBL_102505T0	411	191.354	403	29.9418
PHYBL_102509T0	492	260.211	19	1.0381
PHYBL_102534T0	492	270.4	0	0
PHYBL_102536T0	492	270.4	0	0
PHYBL_102563T0	363	148.083	272	26.114
PHYBL_102585T0	396	177.449	170	13.6203
PHYBL_102599T0	390	171.973	239	19.7582
PHYBL_102610T0	414	194.176	4877	357.082
PHYBL_102618T0	306	105.276	88	11.8841
PHYBL_102727T0	246	74.646	134	25.5216
PHYBL_102741T0	312	109.223	91	11.8451
PHYBL_102763T0	393	174.729	51	4.14968
PHYBL_102790T0	432	211.492	331	22.2507
PHYBL_102826T0	495	250.043	421	23.9374
PHYBL_102842T0	426	205.698	202	13.9615
PHYBL_102846T0	417	197.038	51	3.67985
PHYBL_102850T0	417	197.038	970	69.9893
PHYBL_102906T0	456	224.835	178	11.2555
PHYBL_102927T0	453	227.879	867	54.0909
PHYBL_102930T0	303	103.484	13	1.78599
PHYBL_102956T0	450	228.997	68	4.22171
PHYBL_102959T0	357	143.034	4551	452.355
PHYBL_102969T0	441	220.211	336	21.6925
PHYBL_102972T0	345	133.261	180	19.2034
PHYBL_102973T0	330	121.867	2946	343.683
PHYBL_103057T0	408	188.536	266	20.0585
PHYBL_103082T0	363	148.083	150	14.4011
PHYBL_103098T0	180	44.1334	0	0
PHYBL_103143T0	435	214.382	88	5.83586
PHYBL_103163T0	384	166.474	120	10.2481
PHYBL_103175T0	372	155.77	212	19.3491
PHYBL_103204T0	312	109.223	527	68.5974
PHYBL_103224T0	447	226.077	300	18.8658
PHYBL_103278T0	411	191.354	14809.7	1100.32
PHYBL_103298T0	225	65.8915	90	19.4188
PHYBL_103343T0	351	138.121	11	1.13225
PHYBL_103357T0	393	174.729	347	28.2341
PHYBL_103409T0	273	86.7	227.746	37.3459
PHYBL_103436T0	255	78.4168	296	53.6652
PHYBL_103448T0	222	64.4696	60	13.2314
PHYBL_103465T0	231	68.1552	67	13.9761
PHYBL_103466T0	390	171.973	1482	122.518
PHYBL_103513T0	231	68.1552	178	37.1305
PHYBL_10352T0	2781	2462.14	592	3.41836
PHYBL_103533T0	381	163.763	0	0
PHYBL_103546T0	387	169.192	0	0
PHYBL_103563T0	273	86.7	0	0
PHYBL_103576T0	318	113.277	18	2.25914
PHYBL_103652T0	282	91.095	1036	161.687
PHYBL_103659T0	267	83.922	119	20.1596
PHYBL_103666T0	189	48.685	3095	903.806
PHYBL_103689T0	294	97.974	1419	205.912
PHYBL_103690T0	294	97.974	454	65.8802
PHYBL_103691T0	288	94.703	618	92.7758
PHYBL_103712T0	336	126.331	545	61.3335
PHYBL_103719T0	156	32.8586	0	0
PHYBL_103720T0	264	82.462	605	104.307
PHYBL_103725T0	156	32.8586	0	0
PHYBL_103735T0	333	123.968	393	45.0707
PHYBL_103736T0	231	68.1552	44	9.17833
PHYBL_103743T0	177	42.656	1723	574.269
PHYBL_103744T0	228	66.954	79	16.7749
PHYBL_103751T0	342	130.984	2	0.217081
PHYBL_103752T0	255	78.4168	2119	384.177
PHYBL_103777T0	297	99.7355	216	30.7903
PHYBL_103796T0	273	86.7	422	69.1996
PHYBL_103830T0	216	61.962	209	47.9546
PHYBL_103841T0	192	50.3043	452	127.745
PHYBL_103870T0	291	96.4041	14	2.06463
PHYBL_103888T0	189	48.685	202	58.9883
PHYBL_103899T0	231	68.1552	46	9.59552
PHYBL_103911T0	222	64.4696	85	18.7445
PHYBL_103959T0	204	56.3042	798	201.499
PHYBL_103966T0	171	39.8419	149	53.1687
PHYBL_103967T0	174	41.3179	66	22.7099
PHYBL_103986T0	291	96.4041	270	39.8179
PHYBL_103987T0	297	99.7355	429	61.1529
PHYBL_103993T0	279	89.6496	17	2.69594
PHYBL_103994T0	282	91.095	164	25.5952
PHYBL_104004T0	273	86.7	40	6.5592
PHYBL_104006T0	282	91.095	281	43.8553
PHYBL_104010T0	291	96.4041	247	36.426
PHYBL_104017T0	282	91.095	46	7.17915
PHYBL_104018T0	282	91.095	7	1.09248
PHYBL_104036T0	252	77.1191	329	60.6519
PHYBL_104066T0	180	44.1334	132	42.5223
PHYBL_104067T0	210	59.0906	237	57.0217
PHYBL_104073T0	192	50.3043	195	55.1112
PHYBL_104075T0	231	68.1552	45	9.38693
PHYBL_104084T0	186	47.1728	40	12.0553
PHYBL_104085T0	150	30.5919	149	69.2451
PHYBL_104138T0	183	45.6337	54	16.8236
PHYBL_104139T0	240	72.0063	876	172.959
PHYBL_104141T0	228	66.954	309	65.6133
PHYBL_104159T0	240	72.0063	360	71.0791
PHYBL_104182T0	204	56.3042	11	2.77755
PHYBL_104193T0	231	68.1552	6	1.25159
PHYBL_104195T0	225	65.8915	265	57.1777
PHYBL_104196T0	219	63.2432	378	84.9744
PHYBL_104200T0	219	63.2432	910	204.568
PHYBL_104212T0	150	30.5919	0	0
PHYBL_104215T0	156	32.8586	10	4.32675
PHYBL_104241T0	210	59.0906	363	87.337
PHYBL_104245T0	216	61.962	275	63.0982
PHYBL_104250T0	195	51.813	13	3.5671
PHYBL_104251T0	216	61.962	63	14.4552
PHYBL_104253T0	177	42.656	73	24.3306
PHYBL_104254T0	177	42.656	57	18.9979
PHYBL_104260T0	171	39.8419	151	53.8823
PHYBL_104330T0	159	34.1546	63	26.2242
PHYBL_104331T0	156	32.8586	138	59.7091
PHYBL_104333T0	156	32.8586	810	350.466
PHYBL_104334T0	156	32.8586	290	125.476
PHYBL_104335T0	159	34.1546	123	51.1995
PHYBL_104342T0	156	32.8586	230	99.5152
PHYBL_104343T0	156	32.8586	347	150.138
PHYBL_104416T0	1233	950.197	1165	17.431
PHYBL_104436T0	1332	1060.18	169	2.2663
PHYBL_104438T0	528	295.039	490	23.6117
PHYBL_104459T0	261	81.1046	0	0
PHYBL_104465T0	1797	1486.58	533	5.0974
PHYBL_104483T0	4110	3725.39	1277	4.87336
PHYBL_104504T0	609	365.877	138	5.36233
PHYBL_104565T0	1053	778.968	65	1.18632
PHYBL_104584T0	327	119.599	313	37.2073
PHYBL_104605T0	729	507.049	0	0
PHYBL_10461T0	2058	1749.29	1760	14.3041
PHYBL_104637T0	333	123.968	247	28.3269
PHYBL_104644T0	471	231.655	563	34.5523
PHYBL_104648T0	459	237.834	1	0.0597773
PHYBL_104653T0	933	646.936	70	1.53832
PHYBL_104663T0	237	70.8641	78.7139	15.7919
PHYBL_104666T0	849	590.752	1436	34.5588
PHYBL_104671T0	957	681.972	38	0.792186
PHYBL_104675T0	1227	953.182	471	7.02515
PHYBL_104703T0	2691	2429.39	1085	6.34954
PHYBL_104704T0	429	208.587	9975	679.886
PHYBL_104709T0	1146	869.915	600	9.80583
PHYBL_104733T0	327	119.599	0	0
PHYBL_104739T0	1488	1180.65	356	4.28685
PHYBL_104792T0	924	694.227	1058	21.6668
PHYBL_104815T0	2145	1867.21	1408	10.7206
PHYBL_104822T0	834	539.97	1175	30.937
PHYBL_104869T0	1767	1479.9	238	2.28641
PHYBL_104922T0	960	656.833	171	3.70127
PHYBL_104926T0	1143	854.572	181	3.0112
PHYBL_104946T0	3189	2866.91	4312	21.3833
PHYBL_104965T0	1437	1187.81	185	2.21429
PHYBL_104968T0	2040	1866.28	3213	24.4761
PHYBL_104999T0	486	241.809	40	2.35179
PHYBL_105004T0	321	115.325	2407	296.732
PHYBL_105006T0	447	226.077	0	0
PHYBL_105026T0	504	256.238	366	20.3071
PHYBL_105035T0	1479	1193.82	363	4.32294
PHYBL_105039T0	717	460.005	68	2.10163
PHYBL_105042T0	1152	875.63	545	8.84884
PHYBL_105061T0	1164	899.271	887	14.0231
PHYBL_105069T0	501	237.115	2565	153.793
PHYBL_105105T0	198	53.2756	488	130.227
PHYBL_105117T0	2214	2071.01	4916	33.7473
PHYBL_105123T0	432	211.492	0	0
PHYBL_105125T0	1386	1105.71	1207	15.5194
PHYBL_105183T0	1110	825.64	134	2.30741
PHYBL_105231T0	2094	1721.16	404	3.3371
PHYBL_105239T0	1200	921.141	501	7.73253
PHYBL_105245T0	816	565.063	2678	67.3789
PHYBL_105249T0	354	140.636	0	0
PHYBL_105265T0	303	103.484	857	117.738
PHYBL_105303T0	636	391.664	826	29.9831
PHYBL_105311T0	969	690.256	310	6.38501
PHYBL_105314T0	5088	4606.62	2149	6.63229
PHYBL_105322T0	4026	3694.42	1208	4.64869
PHYBL_105323T0	174	41.3179	303	104.259
PHYBL_105329T0	684	462.049	0	0
PHYBL_105376T0	1437	1156.47	1384	17.0142
PHYBL_105399T0	984	747.336	7297	138.816
PHYBL_105401T0	309	107.236	0	0
PHYBL_105407T0	303	103.484	695	95.4818
PHYBL_105409T0	1269	965.518	1260	18.5533
PHYBL_105433T0	1869	1592.19	245	2.18767
PHYBL_105457T0	1281	1059.03	0	0
PHYBL_105543T0	558	313.312	740	33.5787
PHYBL_105554T0	1149	883.915	820	13.1891
PHYBL_105609T0	972	728.546	260	5.07372
PHYBL_105618T0	297	99.7355	1240.11	176.774
PHYBL_105635T0	174	41.3179	556	191.314
PHYBL_105670T0	1212	958.762	1230	18.2391
PHYBL_105673T0	2103	1908.57	6800	50.6536
PHYBL_105691T0	2349	1951.95	293	2.13407
PHYBL_105693T0	1494	1206.23	504	5.94035
PHYBL_105705T0	192	50.3043	1281	362.038
PHYBL_105709T0	645	398.296	101	3.60517
PHYBL_105717T0	606	355.614	485	19.3898
PHYBL_105726T0	450	229.743	592	36.6344
PHYBL_105731T0	4059	3632.86	1630	6.37894
PHYBL_105744T0	2967	2766.57	2808	14.43
PHYBL_105799T0	717	464.203	18	0.551283
PHYBL_105809T0	1284	969.039	474	6.9542
PHYBL_105827T0	1632	1376.49	1598	16.505
PHYBL_105865T0	309	107.236	212	28.1065
PHYBL_105884T0	540	306.615	332	15.3941
PHYBL_105894T0	3162	2851.22	1546	7.70883
PHYBL_105943T0	603	374.336	269	10.2165
PHYBL_105951T0	2034	1761.82	5835	47.0857
PHYBL_105970T0	1056	835.917	1601	27.2294
PHYBL_106010T0	2541	2182.57	1917	12.4872
PHYBL_106019T0	228	66.954	147	31.2141
PHYBL_106023T0	762	515.236	524	14.4589
PHYBL_106032T0	1263	999.107	69	0.981855
PHYBL_106034T0	1212	972.632	175	2.55799
PHYBL_106045T0	1566	1382.61	1621	16.6683
PHYBL_106058T0	327	119.599	678	80.5961
PHYBL_106131T0	1050	795.693	1362	24.3356
PHYBL_10626T0	1923	1605.21	965	8.54681
PHYBL_106288T0	573	322.536	111	4.89277
PHYBL_106306T0	351	138.121	84	8.64629
PHYBL_106313T0	873	672.245	635	13.4294
PHYBL_106324T0	1056	782.287	28	0.508864
PHYBL_106355T0	918	696.031	0	0
PHYBL_106356T0	1080	794.832	2980	53.3029
PHYBL_106384T0	1050	784.86	834	15.1072
PHYBL_1063T0	1341	1126.85	500	6.30834
PHYBL_106408T0	1326	1007.12	423	5.97133
PHYBL_106472T0	732	446.07	294	9.37031
PHYBL_106479T0	3618	3296.77	2695	11.622
PHYBL_106496T0	855	623.153	672	15.3315
PHYBL_106531T0	1605	1351.08	4	0.0420909
PHYBL_106564T0	2322	1944.32	832	6.08368
PHYBL_106612T0	915	706.145	2217	44.6356
PHYBL_106623T0	237	70.8641	7287	1461.95
PHYBL_106646T0	981	763.078	808	15.054
PHYBL_106709T0	576	357.898	1603	63.6772
PHYBL_106719T0	2274	1966.49	120	0.867558
PHYBL_106749T0	537	315.156	0	0
PHYBL_106758T0	1071	818.609	2413	41.9074
PHYBL_106795T0	261	81.1046	41	7.18701
PHYBL_106810T0	537	298.742	158	7.51919
PHYBL_106835T0	843	606.019	1174	27.5418
PHYBL_106839T0	879	609.387	1455	33.9453
PHYBL_106870T0	351	138.121	378	38.9083
PHYBL_106900T0	666	457.81	340	10.5585
PHYBL_106919T0	2187	1985.82	3508	25.1148
PHYBL_106940T0	1023	760.768	152	2.84054
PHYBL_106941T0	1434	1110.96	1417	18.1334
PHYBL_106945T0	864	642.031	0	0
PHYBL_106954T0	906	639.926	143	3.17699
PHYBL_106968T0	225	65.8915	1479	319.116
PHYBL_107014T0	681	423.859	1575	52.8286
PHYBL_107019T0	549	297.639	1094	52.2562
PHYBL_107057T0	744	488.445	76	2.21212
PHYBL_107085T0	792	588.498	6291	151.98
PHYBL_107093T0	996	733.072	10012	194.171
PHYBL_107113T0	1167	856.881	240	3.982
PHYBL_107123T0	1812	1544.7	100	0.920378
PHYBL_107125T0	1041	755.806	122	2.29488
PHYBL_107139T0	1296	1026.1	684	9.47714
PHYBL_107153T0	318	113.277	1994	250.262
PHYBL_107160T0	294	97.974	0	0
PHYBL_107166T0	624	339.362	64	2.68119
PHYBL_107208T0	507	285.284	0	0
PHYBL_107209T0	405	185.743	1396	106.852
PHYBL_107213T0	165	36.924	0	0
PHYBL_107230T0	747	482.484	26	0.766127
PHYBL_107242T0	981	721.585	3460	68.1709
PHYBL_107279T0	576	311.199	1196	54.639
PHYBL_107287T0	813	693.611	1511	30.9712
PHYBL_107289T0	486	252.998	5001	281.028
PHYBL_107337T0	1167	905.319	51	0.800901
PHYBL_107369T0	1884	1577.09	2031	18.309
PHYBL_107388T0	336	126.331	129	14.5175
PHYBL_107391T0	294	97.974	26638	3865.46
PHYBL_107422T0	459	237.834	827	49.4359
PHYBL_107449T0	348	135.697	318	33.317
PHYBL_107475T0	393	174.729	6430	523.186
PHYBL_107479T0	873	608.022	2013	47.069
PHYBL_107504T0	882	650.161	497	10.8679
PHYBL_107518T0	1326	1052.64	187	2.52563
PHYBL_107523T0	840	553.341	447	11.4848
PHYBL_107524T0	405	185.743	39	2.98512
PHYBL_107542T0	1275	989.638	68	0.976883
PHYBL_107575T0	1308	1009.21	962	13.552
PHYBL_107587T0	351	138.121	6609	680.278
PHYBL_107631T0	504	294.936	29	1.39791
PHYBL_107632T0	624	365.71	1.5	0.0583129
PHYBL_107633T0	213	60.5848	302	70.8686
PHYBL_107642T0	798	631.678	723	16.2724
PHYBL_107650T0	3291	2879.41	2016	9.95397
PHYBL_107673T0	1089	795.047	424	7.58199
PHYBL_107716T0	210	59.0906	159	38.2551
PHYBL_107729T0	180	44.1334	75	24.1604
PHYBL_107741T0	1095	791.8	24	0.430929
PHYBL_107845T0	1479	1186.68	52	0.622989
PHYBL_107857T0	1374	1153.72	7440	91.6814
PHYBL_107861T0	195	51.813	5	1.37196
PHYBL_107877T0	1170	876.849	1252	20.2997
PHYBL_107887T0	651	420.779	33	1.11499
PHYBL_107891T0	483	253.852	2224	124.556
PHYBL_107910T0	1446	1191.31	426	5.08387
PHYBL_107936T0	222	64.4696	232	51.1615
PHYBL_107947T0	597	336.612	713	30.1141
PHYBL_107969T0	315	111.219	116	14.8282
PHYBL_107970T0	288	94.703	1214	182.249
PHYBL_107982T0	1461	1244.43	4425	50.5537
PHYBL_108002T0	1752	1464.79	347	3.36795
PHYBL_108062T0	525	306.504	16	0.742153
PHYBL_108077T0	1020	714.781	2433	48.3926
PHYBL_108084T0	1569	1339.82	238	2.52545
PHYBL_108103T0	726	483.931	1015	29.819
PHYBL_108138T0	1062	751.225	62	1.17336
PHYBL_108178T0	1305	1000.68	3471	49.3139
PHYBL_108233T0	366	150.609	5620	530.513
PHYBL_108239T0	1125	880.569	1537	24.8154
PHYBL_108245T0	483	247.153	366	21.0535
PHYBL_108249T0	1350	1030.49	466	6.42916
PHYBL_108288T0	1092	779.078	47.4497	0.865889
PHYBL_108290T0	756	541.531	2740	71.9345
PHYBL_108310T0	1158	941.783	181	2.73236
PHYBL_108315T0	747	525.041	0	0
PHYBL_108316T0	2952	2687.96	2037	10.774
PHYBL_108322T0	810	553.527	816	20.9586
PHYBL_108324T0	1137	848.542	367	6.14897
PHYBL_108340T0	330	121.867	99	11.5494
PHYBL_108349T0	1227	1018.8	1571	21.9228
PHYBL_10834T0	1679	1365.57	1282	13.347
PHYBL_108350T0	1116	824.34	4738	81.7144
PHYBL_108369T0	1560	1301.36	130	1.42022
PHYBL_108374T0	300	101.645	39	5.45492
PHYBL_108391T0	1668	1478.8	4495	43.2146
PHYBL_108458T0	627	378.268	2753	103.47
PHYBL_108477T0	444	223.152	613	39.0543
PHYBL_108488T0	783	599.71	1217	28.8509
PHYBL_108531T0	651	376.801	25	0.943275
PHYBL_108565T0	1074	867.913	683	11.188
PHYBL_108575T0	981	710.363	1973	39.4873
PHYBL_108618T0	2796	2370.41	2236	13.4109
PHYBL_108656T0	507	265.557	947	50.6994
PHYBL_108717T0	864	642.031	0	0
PHYBL_108718T0	897	675.369	422	8.88345
PHYBL_108720T0	240	72.0063	1080	213.237
PHYBL_108723T0	1338	1036.76	2586	35.4619
PHYBL_108731T0	1017	760.307	347	6.48859
PHYBL_108746T0	555	303.031	2583	121.185
PHYBL_108753T0	903	679.598	69	1.44347
PHYBL_108764T0	1857	1583.61	681	6.11377
PHYBL_108773T0	1329	1040.57	673	9.19506
PHYBL_108806T0	336	126.331	376	42.3145
PHYBL_108812T0	1149	869.185	3320	54.3045
PHYBL_108823T0	1218	924.963	760	11.6815
PHYBL_108829T0	1041	878.578	1715	27.752
PHYBL_108840T0	450	228.997	261	16.2039
PHYBL_108846T0	1002	763.769	115	2.14065
PHYBL_108851T0	543	304.01	297	13.8892
PHYBL_108868T0	801	571.548	2517	62.6096
PHYBL_108869T0	849	558.011	31	0.789821
PHYBL_108882T0	1209	944.713	19625	295.338
PHYBL_108914T0	2553	2167.82	840	5.50893
PHYBL_108938T0	264	82.462	0	0
PHYBL_108945T0	291	96.4041	5999	884.694
PHYBL_108948T0	366	150.609	164	15.4812
PHYBL_108956T0	2322	2211.95	246	1.58114
PHYBL_108959T0	2619	2345.64	633	3.83665
PHYBL_108964T0	741	519.049	0	0
PHYBL_108983T0	4215	3878.11	654	2.39755
PHYBL_108993T0	204	56.3042	528	133.322
PHYBL_109010T0	1107	849.621	491	8.21611
PHYBL_109013T0	690	415.282	255	8.72987
PHYBL_109039T0	1206	980.379	46.4082	0.672993
PHYBL_109041T0	1329	1081.61	521	6.84823
PHYBL_109043T0	783	552.667	96	2.46955
PHYBL_109058T0	1641	1422.06	1736	17.3557
PHYBL_109106T0	594	372.082	0	0
PHYBL_109138T0	2889	2577.28	261	1.43976
PHYBL_109142T0	540	272.034	622	32.507
PHYBL_109147T0	1044	773.828	835	15.3409
PHYBL_109153T0	540	295.942	1002	48.1361
PHYBL_109157T0	882	686.184	16431.2	340.438
PHYBL_109165T0	555	306.641	748	34.6802
PHYBL_109215T0	1395	1169.55	150	1.82341
PHYBL_109229T0	1947	1604.21	1036	9.18142
PHYBL_109263T0	921	666.488	244	5.20484
PHYBL_109313T0	708	436.801	741	24.1182
PHYBL_109330T0	324	117.507	959	116.028
PHYBL_109339T0	750	539.038	683	18.0141
PHYBL_109340T0	1902	1703.38	3076	25.6735
PHYBL_109347T0	876	625.675	368	8.36198
PHYBL_109349T0	372	155.77	117	10.6785
PHYBL_109350T0	213	60.5848	463	108.649
PHYBL_109354T0	1479	1277.32	1094	12.1767
PHYBL_109375T0	216	61.962	14	3.21227
PHYBL_109385T0	675	436.353	29	0.944866
PHYBL_109402T0	2883	2553.12	277.323	1.54428
PHYBL_109406T0	804	531.634	199	5.3217
PHYBL_109407T0	1014	763.118	284	5.29099
PHYBL_109420T0	522	266.773	73	3.89038
PHYBL_109486T0	198	53.2756	51	13.6098
PHYBL_109503T0	579	352.99	15105	608.37
PHYBL_109513T0	222	64.4696	11	2.42576
PHYBL_109537T0	552	318.769	12.1419	0.54153
PHYBL_109572T0	864	642.031	0	0
PHYBL_109595T0	732	562.61	1213	30.6523
PHYBL_109620T0	378	161.023	5	0.44146
PHYBL_109625T0	2295	1987.27	110	0.786947
PHYBL_109641T0	288	94.703	5361.51	804.884
PHYBL_109646T0	912	661.754	1272	27.3275
PHYBL_109665T0	489	258.261	19	1.04593
PHYBL_109669T0	1377	1061.13	142	1.90252
PHYBL_109684T0	396	177.449	0	0
PHYBL_109698T0	2199	1820.87	307	2.39701
PHYBL_109706T0	969	712.151	59	1.17785
PHYBL_109716T0	654	425.025	1296	43.3511
PHYBL_109737T0	954	730.325	419	8.15658
PHYBL_109741T0	1293	1010.17	250	3.51848
PHYBL_109742T0	1482	1291.95	1096	12.0608
PHYBL_109757T0	1074	779.648	363	6.61939
PHYBL_109796T0	1158	886.888	1197	19.1883
PHYBL_109808T0	669	434.687	1777	58.1194
PHYBL_109828T0	2316	2029.62	474	3.32027
PHYBL_109842T0	1119	862.586	209	3.44472
PHYBL_109875T0	954	779.41	1684	30.7175
PHYBL_109892T0	978	710.328	1911	38.2483
PHYBL_109910T0	1041	749.823	2223	42.1493
