target_id	length	eff_length	est_counts	tpm
PHYBL_102536T0	492	239.01	0	0
PHYBL_102563T0	363	116.271	155	12.2456
PHYBL_102585T0	396	145.734	116	7.3117
PHYBL_102599T0	390	140.149	149	9.76607
PHYBL_102610T0	414	162.634	5777	326.297
PHYBL_102618T0	306	72.294	89	11.3086
PHYBL_102727T0	246	42.0635	70	15.2868
PHYBL_102741T0	312	76.4199	211	25.3629
PHYBL_102763T0	393	142.931	76	4.88438
PHYBL_102790T0	432	180.026	205	10.4602
PHYBL_102826T0	495	241.986	802	30.4443
PHYBL_102842T0	426	174.199	83	4.37678
PHYBL_102846T0	417	165.535	63	3.49601
PHYBL_102850T0	417	165.535	402	22.3079
PHYBL_102906T0	456	203.43	142	6.41204
PHYBL_102927T0	453	200.496	541	24.7864
PHYBL_102930T0	303	70.3393	18	2.3507
PHYBL_102956T0	450	197.57	33	1.53432
PHYBL_102959T0	357	111.125	2239	185.081
PHYBL_102969T0	441	188.786	196	9.53694
PHYBL_102972T0	345	101.224	76	6.89684
PHYBL_102973T0	330	89.4223	980	100.671
PHYBL_103057T0	408	156.961	196	11.4706
PHYBL_103082T0	363	116.271	60	4.74024
PHYBL_103098T0	180	32.1858	0	0
PHYBL_103143T0	435	182.94	60	3.01276
PHYBL_103163T0	384	134.732	30	2.04537
PHYBL_103175T0	372	124.054	72	5.33143
PHYBL_103204T0	312	76.4199	461	55.4137
PHYBL_103224T0	447	194.621	135	6.37187
PHYBL_103278T0	411	159.774	8267.65	475.335
PHYBL_103298T0	225	36.2661	62	15.7041
PHYBL_103343T0	351	106.153	13	1.12495
PHYBL_103357T0	393	142.931	185	11.8896
PHYBL_103409T0	273	53.4283	68.5758	11.7902
PHYBL_103436T0	255	45.453	69	13.9447
PHYBL_103448T0	222	35.5863	33	8.51831
PHYBL_103465T0	231	37.5697	64	15.6482
PHYBL_103466T0	390	140.149	105	6.88213
PHYBL_103513T0	231	37.5697	132	32.2744
PHYBL_10352T0	2781	2730.11	259	0.87145
PHYBL_103533T0	381	132.015	0	0
PHYBL_103546T0	387	137.413	0	0
PHYBL_103563T0	273	53.4283	0	0
PHYBL_103576T0	318	80.6072	14	1.59543
PHYBL_103652T0	282	58.0032	810	128.279
PHYBL_103659T0	267	50.6061	8	1.45214
PHYBL_103666T0	189	32.1358	919	262.694
PHYBL_103689T0	294	64.778	206	29.2121
PHYBL_103690T0	294	64.778	250	35.4515
PHYBL_103691T0	288	61.4141	163	24.3805
PHYBL_103712T0	336	94.024	320	31.2632
PHYBL_103719T0	156	34.6358	0	0
PHYBL_103720T0	264	49.2016	417	77.8536
PHYBL_103725T0	156	34.6358	0	0
PHYBL_103735T0	333	91.7068	288	28.8478
PHYBL_103736T0	231	37.5697	32	7.8241
PHYBL_103743T0	177	32.21	886	252.677
PHYBL_103744T0	228	36.8425	34	8.47718
PHYBL_103751T0	342	98.807	10	0.929683
PHYBL_103752T0	255	45.453	269	54.3641
PHYBL_103777T0	297	66.6019	5617	774.712
PHYBL_103796T0	273	53.4283	482	82.8701
PHYBL_103830T0	216	34.5456	137	36.4293
PHYBL_103841T0	192	32.2525	102	29.0509
PHYBL_103870T0	291	63.0942	61	8.88102
PHYBL_103888T0	189	32.1358	305	87.1834
PHYBL_103899T0	231	37.5697	42	10.2691
PHYBL_103911T0	222	35.5863	38	9.80897
PHYBL_103959T0	204	32.8239	198	55.4112
PHYBL_103966T0	171	33.1421	38	10.5324
PHYBL_103967T0	174	32.7098	4	1.12332
PHYBL_103986T0	291	63.0942	199	28.9725
PHYBL_103987T0	297	66.6019	346	47.7213
PHYBL_103993T0	279	56.3828	7	1.14044
PHYBL_103994T0	282	58.0032	106	16.7871
PHYBL_104004T0	273	53.4283	11	1.89123
PHYBL_104006T0	282	58.0032	257	40.7009
PHYBL_104010T0	291	63.0942	156	22.7121
PHYBL_104017T0	282	58.0032	127	20.1129
PHYBL_104018T0	282	58.0032	8	1.26695
PHYBL_104036T0	252	44.1908	201	41.7818
PHYBL_104066T0	180	32.1858	85	24.2593
PHYBL_104067T0	210	33.6117	219	59.8517
PHYBL_104073T0	192	32.2525	53	15.0951
PHYBL_104075T0	231	37.5697	38	9.29112
PHYBL_104084T0	186	32.1727	11	3.14071
PHYBL_104085T0	150	35.5328	15	3.87778
PHYBL_104138T0	183	32.4101	23	6.51883
PHYBL_104139T0	240	40.1317	492	112.616
PHYBL_104141T0	228	36.8425	187	46.6245
PHYBL_104159T0	240	40.1317	426	97.5089
PHYBL_104182T0	204	32.8239	9	2.51869
PHYBL_104193T0	231	37.5697	4	0.978012
PHYBL_104195T0	225	36.2661	280	70.9217
PHYBL_104196T0	219	34.9679	200	52.5391
PHYBL_104200T0	219	34.9679	259	68.0382
PHYBL_104212T0	150	35.5328	0	0
PHYBL_104215T0	156	34.6358	0	0
PHYBL_104241T0	210	33.6117	230	62.8579
PHYBL_104245T0	216	34.5456	182	48.3951
PHYBL_104250T0	195	32.1667	2	0.571145
PHYBL_104251T0	216	34.5456	61	16.2203
PHYBL_104253T0	177	32.21	67	19.1076
PHYBL_104254T0	177	32.21	35	9.98159
PHYBL_104260T0	171	33.1421	118	32.7057
PHYBL_104330T0	159	34.7013	22	5.8237
PHYBL_104331T0	156	34.6358	5	1.32607
PHYBL_104333T0	156	34.6358	736	195.198
PHYBL_104334T0	156	34.6358	0	0
PHYBL_104335T0	159	34.7013	196	51.8838
PHYBL_104342T0	156	34.6358	4	1.06086
PHYBL_104343T0	156	34.6358	104	27.5823
PHYBL_104416T0	1233	1072.79	390	3.33942
PHYBL_104436T0	1332	1171.32	23	0.180375
PHYBL_104438T0	528	288.391	659	20.9906
PHYBL_104459T0	261	47.8581	0	0
PHYBL_104465T0	1797	1575.33	292	1.70268
PHYBL_104483T0	4110	4100.5	1760	3.94274
PHYBL_104504T0	609	366.711	91	2.2795
PHYBL_104565T0	1053	855.554	48	0.515366
PHYBL_104584T0	327	87.155	180	18.9715
PHYBL_104605T0	729	475.507	0	0
PHYBL_10461T0	2058	1853.94	319	1.58058
PHYBL_104637T0	333	91.7068	137	13.7228
PHYBL_104644T0	471	218.219	293	12.3338
PHYBL_104648T0	459	206.395	0	0
PHYBL_104653T0	933	669.524	59	0.809484
PHYBL_104663T0	237	39.3578	79.0113	18.4408
PHYBL_104666T0	849	622.024	717	10.5885
PHYBL_104671T0	957	702.67	15	0.196093
PHYBL_104675T0	1227	1033.51	292	2.59532
PHYBL_104703T0	2691	2653.21	672	2.32659
PHYBL_104704T0	429	177.116	5846	303.196
PHYBL_104709T0	1146	931.203	1367	13.4849
PHYBL_104733T0	327	87.155	0	0
PHYBL_104739T0	1488	1237.25	218	1.61853
PHYBL_104792T0	924	768.346	658	7.86668
PHYBL_104815T0	2145	2014.5	978	4.45957
PHYBL_104822T0	834	587.209	445	6.96129
PHYBL_104869T0	1767	1620.59	466	2.64141
PHYBL_104922T0	960	695.101	80	1.05722
PHYBL_104926T0	1143	903.114	87	0.88491
PHYBL_104946T0	3189	3135.58	1131	3.31335
PHYBL_104965T0	1437	1311.44	268	1.8772
PHYBL_104968T0	2040	2024.52	1829	8.29879
PHYBL_104999T0	486	233.071	19	0.748838
PHYBL_105004T0	321	82.7866	2319	257.314
PHYBL_105006T0	447	194.621	0.961069	0.0453615
PHYBL_105026T0	504	250.94	212	7.76047
PHYBL_105035T0	1479	1276.26	384	2.76384
PHYBL_105039T0	717	476.977	64	1.23255
PHYBL_105042T0	1152	894.706	463	4.7536
PHYBL_105061T0	1164	956.901	500	4.79983
PHYBL_105069T0	501	247.961	1248	46.2331
PHYBL_105105T0	198	32.132	322	92.0535
PHYBL_105117T0	2214	2292.53	242	0.969668
PHYBL_105123T0	432	180.026	3.97823	0.202991
PHYBL_105125T0	1386	1198.15	1759	13.4858
PHYBL_105183T0	1110	861.618	141	1.50323
PHYBL_105231T0	2094	1845.71	321	1.59759
PHYBL_105239T0	1200	1010.84	458	4.16203
PHYBL_105245T0	816	627.375	1685	24.6715
PHYBL_105249T0	354	108.583	7.13705	0.603783
PHYBL_105265T0	303	70.3393	1620	211.563
PHYBL_105303T0	636	392.574	309	7.23035
PHYBL_105311T0	969	706.253	205	2.66634
PHYBL_105314T0	5088	5046.16	1416	2.57766
PHYBL_105322T0	4026	4010.91	178	0.407662
PHYBL_105323T0	174	32.7098	27	7.58243
PHYBL_105329T0	684	430.526	0	0
PHYBL_105376T0	1437	1250.81	899	6.60221
PHYBL_105399T0	984	799.394	10065	115.658
PHYBL_105401T0	309	74.3606	0	0
PHYBL_105407T0	303	70.3393	345	45.0551
PHYBL_105409T0	1269	1048.03	757	6.63507
PHYBL_105433T0	1869	1730.07	239	1.26898
PHYBL_105457T0	1281	1007.42	48	0.437676
PHYBL_105543T0	558	307.526	406	12.1274
PHYBL_105554T0	1149	945.1	578	5.61788
PHYBL_105609T0	972	750.058	253	3.09848
PHYBL_105618T0	297	66.6019	12990.7	1791.71
PHYBL_105635T0	174	32.7098	221	62.0636
PHYBL_105670T0	1212	988.501	661	6.14252
PHYBL_105673T0	2103	2096.89	1154	5.05536
PHYBL_105691T0	2349	2090.18	360	1.58213
PHYBL_105693T0	1494	1296.81	254	1.7992
PHYBL_105705T0	192	32.2525	970	276.268
PHYBL_105709T0	645	397.878	197	4.54819
PHYBL_105717T0	606	356.126	273	7.04177
PHYBL_105726T0	450	197.57	224	10.4147
PHYBL_105731T0	4059	3961.3	1161	2.69226
PHYBL_105744T0	2967	3064.41	3127	9.37352
PHYBL_105799T0	717	463.824	23	0.455509
PHYBL_105809T0	1284	1033.06	304	2.70315
PHYBL_105827T0	1632	1481.58	995	6.16909
PHYBL_105865T0	309	74.3606	162	20.0122
PHYBL_105884T0	540	305.233	200	6.01896
PHYBL_105894T0	3162	3147.15	592	1.72793
PHYBL_105943T0	603	386.817	165	3.91833
PHYBL_105951T0	2034	1925.31	4313	20.578
PHYBL_105970T0	1056	920.844	745	7.43177
PHYBL_106010T0	2541	2383.43	1357	5.22998
PHYBL_106019T0	228	36.8425	145	36.1527
PHYBL_106023T0	762	540.767	182	3.0916
PHYBL_106032T0	1263	1085.81	20	0.169199
PHYBL_106034T0	1212	1034.73	160	1.42042
PHYBL_106045T0	1566	1498.62	329	2.01663
PHYBL_106058T0	327	87.155	440	46.3749
PHYBL_106131T0	1050	860.424	780	8.3273
PHYBL_10626T0	1923	1720.97	976	5.20954
PHYBL_106288T0	573	321.435	51	1.45747
PHYBL_106306T0	351	106.153	107	9.25923
PHYBL_106313T0	873	720.74	769	9.801
PHYBL_106324T0	1056	854.831	31	0.333122
PHYBL_106355T0	918	664.471	0	0
PHYBL_106356T0	1080	863.379	1757	18.6936
PHYBL_106384T0	1050	831.375	482	5.32565
PHYBL_1063T0	1341	1215.84	1070	8.08408
PHYBL_106408T0	1326	1051.7	283	2.47182
PHYBL_106472T0	732	468.34	438	8.59083
PHYBL_106479T0	3618	3673.07	1229	3.07358
PHYBL_106496T0	855	631.01	781	11.3694
PHYBL_106531T0	1605	1447.68	180	1.14215
PHYBL_106564T0	2322	2074.01	579	2.56442
PHYBL_106612T0	915	731.757	1553	19.4952
PHYBL_106623T0	237	39.3578	5408	1262.2
PHYBL_106646T0	981	868.948	182	1.92398
PHYBL_106709T0	576	351.736	1050	27.4217
PHYBL_106719T0	2274	2125.4	47	0.203132
PHYBL_106749T0	537	283.755	0	0
PHYBL_106758T0	1071	863.043	791	8.41911
PHYBL_106795T0	261	47.8581	16	3.07105
PHYBL_106810T0	537	282.382	80	2.60241
PHYBL_106835T0	843	609.043	738	11.1309
PHYBL_106839T0	879	648.695	2143	30.3462
PHYBL_106870T0	351	106.153	310	26.8258
PHYBL_106900T0	666	486.765	391	7.3787
PHYBL_106919T0	2187	2186.35	2804	11.781
PHYBL_106940T0	1023	799.971	69	0.792313
PHYBL_106941T0	1434	1225.94	1523	11.4118
PHYBL_106945T0	864	610.471	0	0
PHYBL_106954T0	906	661.355	30	0.416686
PHYBL_106968T0	225	36.2661	1129	285.967
PHYBL_107014T0	681	430.749	700	14.9278
PHYBL_107019T0	549	307.433	974	29.1026
PHYBL_107057T0	744	489.65	40	0.750407
PHYBL_107085T0	792	628.904	3890	56.8182
PHYBL_107093T0	996	790.373	3453	40.1316
PHYBL_107113T0	1167	909.27	211	2.13163
PHYBL_107123T0	1812	1671.17	13	0.071457
PHYBL_107125T0	1041	784.306	14	0.16397
PHYBL_107139T0	1296	1140.66	423	3.40648
PHYBL_107153T0	318	80.6072	449	51.1676
PHYBL_107160T0	294	64.778	0	0
PHYBL_107166T0	624	336.839	31	0.8454
PHYBL_107208T0	507	253.911	0	0
PHYBL_107209T0	405	154.122	741	44.1647
PHYBL_107213T0	165	33.9224	0	0
PHYBL_107230T0	747	503.601	126	2.2983
PHYBL_107242T0	981	743.304	1742	21.528
PHYBL_107279T0	576	327.558	223	6.25373
PHYBL_107287T0	813	748.142	780	9.57708
PHYBL_107289T0	486	233.071	3403	134.121
PHYBL_107337T0	1167	954.52	47	0.452309
PHYBL_107369T0	1884	1703.48	715	3.85561
PHYBL_107388T0	336	94.024	53	5.17797
PHYBL_107391T0	294	64.778	12087	1714.01
PHYBL_107422T0	459	206.395	518	23.0544
PHYBL_107449T0	348	103.638	106	9.39531
PHYBL_107475T0	393	142.931	3310	212.728
PHYBL_107479T0	873	641.257	603	8.63789
PHYBL_107504T0	882	692.064	372	4.93763
PHYBL_107518T0	1326	1130.76	90	0.731129
PHYBL_107523T0	840	581.355	258	4.07662
PHYBL_107524T0	405	154.122	39	2.32446
PHYBL_107542T0	1275	1061.83	26	0.224927
PHYBL_107575T0	1308	1116.01	126	1.03711
PHYBL_107587T0	351	106.153	3192	276.219
PHYBL_107631T0	504	301.679	9	0.274044
PHYBL_107632T0	624	370.582	0	0
PHYBL_107633T0	213	34.1049	133	35.8226
PHYBL_107642T0	798	656.71	585	8.18284
PHYBL_107650T0	3291	3111.02	1058	3.12396
PHYBL_107673T0	1089	840.077	657	7.18404
PHYBL_107716T0	210	33.6117	3	0.819886
PHYBL_107729T0	180	32.1858	27	7.70588
PHYBL_107741T0	1095	829.758	10	0.110706
PHYBL_107845T0	1479	1273.53	33	0.238028
PHYBL_107857T0	1374	1274.24	751	5.41391
PHYBL_107861T0	195	32.1667	8	2.28458
PHYBL_107877T0	1170	911.181	892	8.99254
PHYBL_107887T0	651	425.279	7	0.151198
PHYBL_107891T0	483	230.101	1658	66.1895
PHYBL_107910T0	1446	1298.13	131	0.92699
PHYBL_107936T0	222	35.5863	164	42.3334
PHYBL_107947T0	597	328.296	399	11.1643
PHYBL_107969T0	315	78.4801	73	8.54448
PHYBL_107970T0	288	61.4141	1172	175.3
PHYBL_107982T0	1461	1334.58	2443	16.8152
PHYBL_108002T0	1752	1546.64	317	1.88274
PHYBL_108062T0	525	327.014	18	0.505624
PHYBL_108077T0	1020	745.023	1579	19.4686
PHYBL_108084T0	1569	1445.38	239	1.51893
PHYBL_108103T0	726	477.273	593	11.4133
PHYBL_108138T0	1062	794.355	8	0.0925119
PHYBL_108178T0	1305	1044.32	2569	22.5971
PHYBL_108233T0	366	118.882	3288	254.062
PHYBL_108239T0	1125	968.84	823	7.80315
PHYBL_108245T0	483	230.101	390	15.5693
PHYBL_108249T0	1350	1100.11	248	2.0708
PHYBL_108288T0	1092	789.583	22.0109	0.256072
PHYBL_108290T0	756	584.951	1650	25.9112
PHYBL_108310T0	1158	1009.43	52	0.473205
PHYBL_108315T0	747	493.5	0	0
PHYBL_108316T0	2952	2904.43	1436	4.54167
PHYBL_108322T0	810	566.082	844	13.6957
PHYBL_108324T0	1137	904.486	31	0.314835
PHYBL_108340T0	330	89.4223	53	5.44443
PHYBL_108349T0	1227	1075.28	4805	41.048
PHYBL_10834T0	1679	1461.47	1065	6.69395
PHYBL_108350T0	1116	871.796	4970	52.3677
PHYBL_108369T0	1560	1363.17	24	0.161727
PHYBL_108374T0	300	68.4378	8	1.07378
PHYBL_108391T0	1668	1626.56	1689	9.53852
PHYBL_108458T0	627	395.553	1693	39.3165
PHYBL_108477T0	444	191.715	479	22.951
PHYBL_108488T0	783	615.584	457	6.81948
PHYBL_108531T0	651	382.044	38	0.913678
PHYBL_108565T0	1074	930.524	283	2.79371
PHYBL_108575T0	981	762.063	1680	20.2507
PHYBL_108618T0	2796	2561.32	158	0.566651
PHYBL_108656T0	507	273.079	186	6.25672
PHYBL_108717T0	864	610.471	0	0
PHYBL_108718T0	897	707.798	427	5.54168
PHYBL_108720T0	240	40.1317	315	72.1016
PHYBL_108723T0	1338	1116.49	168	1.38222
PHYBL_108731T0	1017	843.156	288	3.13767
PHYBL_108746T0	555	295.651	1927	59.8722
PHYBL_108753T0	903	744.47	25	0.308471
PHYBL_108764T0	1857	1771.37	429	2.22469
PHYBL_108773T0	1329	1097.05	690	5.77757
PHYBL_108806T0	336	94.024	285	27.8438
PHYBL_108812T0	1149	928.656	2653	26.2425
PHYBL_108823T0	1218	1028.67	569	5.08111
PHYBL_108829T0	1041	940.192	983	9.60416
PHYBL_108840T0	450	197.57	355	16.5055
PHYBL_108846T0	1002	798.02	44	0.506479
PHYBL_108851T0	543	311.413	292	8.61329
PHYBL_108868T0	801	582.47	869	13.7047
PHYBL_108869T0	849	589.525	17	0.264892
PHYBL_108882T0	1209	980.936	3874	36.2778
PHYBL_108914T0	2553	2366.14	579	2.24781
PHYBL_108938T0	264	49.2016	0	0
PHYBL_108945T0	291	63.0942	2843	413.914
PHYBL_108948T0	366	118.882	72	5.5634
PHYBL_108956T0	2322	2419.35	994	3.77407
PHYBL_108959T0	2619	2610.51	345	1.21399
PHYBL_108964T0	741	487.507	0	0
PHYBL_108983T0	4215	4274.13	373	0.801648
PHYBL_108993T0	204	32.8239	274	76.6802
PHYBL_109010T0	1107	909.922	406	4.09868
PHYBL_109013T0	690	424.833	97	2.09737
PHYBL_109039T0	1206	1018.86	783.054	7.05991
PHYBL_109041T0	1329	1147.95	416	3.32885
PHYBL_109043T0	783	587.179	14	0.219018
PHYBL_109058T0	1641	1561.32	3438	20.2273
PHYBL_109106T0	594	340.628	0	0
PHYBL_109138T0	2889	2854.8	387	1.24525
PHYBL_109142T0	540	258.875	431	15.2936
PHYBL_109147T0	1044	843.557	554	6.03278
PHYBL_109153T0	540	280.982	502	16.4115
PHYBL_109157T0	882	737.979	7582.49	94.3822
PHYBL_109165T0	555	307.215	375	11.2127
PHYBL_109215T0	1395	1252.88	67	0.491234
PHYBL_109229T0	1947	1733.48	221	1.1711
PHYBL_109263T0	921	686.816	134	1.7922
PHYBL_109313T0	708	456.42	636	12.8001
PHYBL_109330T0	324	84.9718	436	47.1339
PHYBL_109339T0	750	558.224	286	4.7063
PHYBL_109340T0	1902	1870.92	2118	10.3991
PHYBL_109347T0	876	668.416	440	6.04683
PHYBL_109349T0	372	124.054	83	6.14595
PHYBL_109350T0	213	34.1049	238	64.1036
PHYBL_109354T0	1479	1398.66	566	3.71729
PHYBL_109375T0	216	34.5456	17	4.52042
PHYBL_109385T0	675	440.97	12	0.249974
PHYBL_109402T0	2883	2827.78	113	0.367075
PHYBL_109406T0	804	558.206	435	7.15841
PHYBL_109407T0	1014	821.737	102	1.14022
PHYBL_109420T0	522	276.284	176	5.85166
PHYBL_109486T0	198	32.132	27	7.71877
PHYBL_109503T0	579	372.504	8705	214.664
PHYBL_109513T0	222	35.5863	6	1.54878
PHYBL_109537T0	552	329.537	2.70415e-07	7.53788e-09
PHYBL_109572T0	864	610.471	0	0
PHYBL_109595T0	732	588.007	27	0.421797
PHYBL_109620T0	378	129.332	1	0.0710259
PHYBL_109625T0	2295	2147.16	65	0.27808
PHYBL_109641T0	288	61.4141	4714.62	705.182
PHYBL_109646T0	912	691.056	1031	13.7046
PHYBL_109665T0	489	236.064	41	1.59542
PHYBL_109669T0	1377	1169.8	116	0.910896
PHYBL_109684T0	396	145.734	0	0
PHYBL_109698T0	2199	1945.88	176	0.830844
PHYBL_109706T0	969	742.542	31	0.383498
PHYBL_109716T0	654	426.494	932	20.0736
PHYBL_109737T0	954	752.751	478	5.83309
PHYBL_109741T0	1293	1071.82	136	1.16557
PHYBL_109742T0	1482	1396.63	602	3.95947
PHYBL_109757T0	1074	833.482	301	3.31736
PHYBL_109796T0	1158	951.752	104	1.00376
PHYBL_109808T0	669	459.894	1389	27.7439
PHYBL_109828T0	2316	2202.86	233	0.971611
PHYBL_109842T0	1119	909.986	122	1.23154
PHYBL_109875T0	954	837.633	72	0.789589
PHYBL_109892T0	978	747.991	1002	12.3053
PHYBL_109910T0	1041	793.225	542	6.27661
PHYBL_109960T0	3048	2905.96	110	0.347717
