target_id	length	eff_length	est_counts	tpm
PHYBL_101272T0	588	389.262	65	1.74385
PHYBL_101274T0	720	513.973	0	0
PHYBL_101283T0	720	524.965	7.73797	0.153934
PHYBL_101322T0	606	400.05	0	0
PHYBL_101372T0	591	390.747	448	11.9735
PHYBL_101383T0	594	410.214	166	4.22607
PHYBL_101399T0	588	400.669	155	4.04003
PHYBL_101433T0	663	469.654	625	13.8976
PHYBL_101503T0	696	490.743	75	1.59605
PHYBL_101513T0	642	449.684	1026	23.8275
PHYBL_101552T0	675	521.508	788	15.7799
PHYBL_101640T0	648	458.279	447	10.1863
PHYBL_101648T0	390	210.601	88	4.36376
PHYBL_101790T0	648	544.226	399	7.65653
PHYBL_101810T0	603	410.005	973	24.7835
PHYBL_10188T0	3057	3089.14	488	1.64976
PHYBL_101903T0	549	347.811	27	0.810697
PHYBL_101906T0	477	257.005	312	12.678
PHYBL_102003T0	504	298.22	0	0
PHYBL_102004T0	507	301.22	0	0
PHYBL_102018T0	492	282.358	3.46399	0.128119
PHYBL_102019T0	537	328.388	48	1.52649
PHYBL_102021T0	492	282.358	3.46399	0.128119
PHYBL_102024T0	537	329.318	27.8683	0.883758
PHYBL_102026T0	537	327.616	44.2808	1.41153
PHYBL_102041T0	519	302.079	10.0624	0.347873
PHYBL_102049T0	531	325.166	0	0
PHYBL_102050T0	600	425.074	214	5.25761
PHYBL_102063T0	573	381.683	366	10.0142
PHYBL_102084T0	543	337.133	0	0
PHYBL_102089T0	540	370.035	10.5193	0.296882
PHYBL_102100T0	540	325.645	0.633014	0.0203005
PHYBL_102101T0	528	322.189	0	0
PHYBL_102109T0	540	334.147	0	0
PHYBL_102112T0	540	334.147	0	0
PHYBL_102113T0	540	334.147	0	0
PHYBL_102124T0	516	326.316	32	1.02412
PHYBL_102129T0	540	375.05	6.04068	0.168203
PHYBL_102132T0	540	334.147	0	0
PHYBL_102135T0	540	326.001	0.366986	0.0117563
PHYBL_102136T0	540	334.147	0	0
PHYBL_102152T0	540	334.147	0	0
PHYBL_102153T0	324	121.737	0	0
PHYBL_102157T0	540	334.147	0	0
PHYBL_102160T0	540	369.424	121	3.42058
PHYBL_102164T0	540	334.147	0	0
PHYBL_102175T0	540	334.147	0	0
PHYBL_102179T0	540	334.147	0	0
PHYBL_102181T0	540	334.147	0	0
PHYBL_102185T0	501	295.224	0	0
PHYBL_102198T0	534	328.166	0	0
PHYBL_102202T0	531	325.166	0	0
PHYBL_102204T0	534	328.166	0	0
PHYBL_102215T0	498	292.228	0	0
PHYBL_102220T0	531	357.822	1	0.0291858
PHYBL_102221T0	531	338.873	5.64154	0.17386
PHYBL_102222T0	531	325.166	0	0
PHYBL_102225T0	531	368.302	71.3514	2.02319
PHYBL_102227T0	531	325.166	0	0
PHYBL_102236T0	531	366.956	13.2288	0.376483
PHYBL_102238T0	531	342.26	12.0654	0.36815
PHYBL_102239T0	531	325.166	0	0
PHYBL_102250T0	531	325.166	0	0
PHYBL_102252T0	531	325.166	0	0
PHYBL_102253T0	531	325.166	0	0
PHYBL_102255T0	531	325.166	0	0
PHYBL_102272T0	531	325.166	0	0
PHYBL_102296T0	531	325.166	0	0
PHYBL_102304T0	531	328.566	2.03832	0.0647872
PHYBL_102309T0	528	322.189	0	0
PHYBL_102310T0	528	322.189	0	0
PHYBL_102311T0	528	349.69	69	2.06065
PHYBL_102312T0	528	335.131	16	0.49859
PHYBL_102313T0	513	307.202	0	0
PHYBL_102316T0	531	325.166	0	0
PHYBL_102318T0	528	322.189	0	0
PHYBL_102322T0	498	292.228	0	0
PHYBL_102328T0	528	320.753	1	0.0325588
PHYBL_102330T0	522	316.189	0	0
PHYBL_102333T0	522	315.376	102.519	3.3948
PHYBL_102335T0	207	41.526	9	2.2634
PHYBL_102363T0	516	297.853	1	0.035062
PHYBL_102373T0	441	235.392	0	0
PHYBL_102376T0	471	265.304	0	0
PHYBL_102385T0	237	55.6609	22	4.12773
PHYBL_102389T0	504	298.22	0	0
PHYBL_102406T0	489	281.694	271	10.0469
PHYBL_102412T0	273	78.94	2.7	0.357195
PHYBL_102425T0	279	83.5653	0	0
PHYBL_102450T0	258	68.4726	2	0.305037
PHYBL_102468T0	510	304.207	0	0
PHYBL_102474T0	513	336.228	69.4198	2.15619
PHYBL_102485T0	513	307.202	0	0
PHYBL_102486T0	531	348.578	46	1.37815
PHYBL_102505T0	411	216.807	340	16.3774
PHYBL_102509T0	492	285.837	8	0.292287
PHYBL_102534T0	492	286.241	0	0
PHYBL_102536T0	492	286.241	0	0
PHYBL_102563T0	363	158.442	177	11.6665
PHYBL_102585T0	396	190.768	113	6.18601
PHYBL_102599T0	390	184.852	143	8.07888
PHYBL_102610T0	414	217.396	6934	333.097
PHYBL_102618T0	306	105.612	80	7.91069
PHYBL_102727T0	246	60.8663	84	14.4126
PHYBL_102741T0	312	110.915	199	18.7371
PHYBL_102763T0	393	187.814	59	3.28066
PHYBL_102790T0	432	223.426	201	9.39509
PHYBL_102826T0	495	296.303	757	26.6808
PHYBL_102842T0	426	209.512	78	3.88797
PHYBL_102846T0	417	244.467	37	1.58059
PHYBL_102850T0	417	231.085	333	15.0491
PHYBL_102906T0	456	274.397	149	5.67081
PHYBL_102927T0	453	271.331	604	23.2475
PHYBL_102930T0	303	103.049	18	1.82418
PHYBL_102956T0	450	236.614	46	2.03028
PHYBL_102959T0	357	152.632	2405	164.554
PHYBL_102969T0	441	243.939	193	8.26255
PHYBL_102972T0	345	141.208	113	8.35714
PHYBL_102973T0	330	127.213	1028	84.3916
PHYBL_103057T0	408	202.614	206	10.6178
PHYBL_103082T0	363	158.442	64	4.21841
PHYBL_103098T0	180	32.527	0	0
PHYBL_103143T0	435	247.697	53	2.23457
PHYBL_103163T0	384	178.951	37	2.15927
PHYBL_103175T0	372	167.235	100	6.24471
PHYBL_103204T0	312	110.915	565	53.1982
PHYBL_103224T0	447	254.633	118	4.83956
PHYBL_103278T0	411	225.372	7288.29	337.726
PHYBL_103298T0	225	49.4812	72	15.196
PHYBL_103343T0	351	146.866	9	0.63997
PHYBL_103357T0	393	212.84	187	9.17544
PHYBL_103409T0	273	78.94	105.3	13.9306
PHYBL_103436T0	255	66.4775	78	12.2535
PHYBL_103448T0	222	48.0378	24	5.21755
PHYBL_103465T0	231	52.3791	39	7.77581
PHYBL_103466T0	390	184.852	136	7.68341
PHYBL_103513T0	231	52.3791	144	28.7107
PHYBL_10352T0	2781	2749.76	259	0.983658
PHYBL_103533T0	381	176.012	0	0
PHYBL_103546T0	387	181.904	0	0
PHYBL_103563T0	273	78.94	0	0
PHYBL_103576T0	318	116.295	20	1.796
PHYBL_103652T0	282	85.8363	796	96.8457
PHYBL_103659T0	267	74.6221	13	1.81934
PHYBL_103666T0	189	35.2295	597	176.973
PHYBL_103689T0	294	95.5341	420	45.9124
PHYBL_103690T0	294	95.5341	300	32.7945
PHYBL_103691T0	288	90.589	331	38.1585
PHYBL_103712T0	336	132.82	241	18.9493
PHYBL_103719T0	156	27.0892	0	0
PHYBL_103720T0	264	72.5083	377	54.2991
PHYBL_103725T0	156	27.0892	0	0
PHYBL_103735T0	333	130.01	345	27.7129
PHYBL_103736T0	231	52.3791	17	3.38945
PHYBL_103743T0	177	31.6456	719	237.276
PHYBL_103744T0	228	50.9322	101	20.7094
PHYBL_103751T0	342	138.379	2	0.150938
PHYBL_103752T0	255	66.4775	254	39.9023
PHYBL_103777T0	297	98.0565	4981	530.492
PHYBL_103796T0	273	78.94	570	75.4078
PHYBL_103830T0	216	45.2401	133	30.702
PHYBL_103841T0	192	36.3009	224	64.4421
PHYBL_103870T0	291	93.0348	52	5.83709
PHYBL_103888T0	189	35.2295	238	70.5521
PHYBL_103899T0	231	52.3791	43	8.57333
PHYBL_103911T0	222	48.0378	12	2.60878
PHYBL_103959T0	204	40.4811	222	57.2716
PHYBL_103966T0	171	30.366	37	12.7249
PHYBL_103967T0	174	31.0516	10	3.36322
PHYBL_103986T0	291	93.0348	184	20.6543
PHYBL_103987T0	297	98.0565	297	31.6314
PHYBL_103993T0	279	83.5653	18	2.24949
PHYBL_103994T0	282	85.8363	74	9.00325
PHYBL_104004T0	273	78.94	22	2.91048
PHYBL_104006T0	282	85.8363	168	20.4398
PHYBL_104010T0	291	93.0348	143	16.052
PHYBL_104017T0	282	85.8363	220	26.7664
PHYBL_104018T0	282	85.8363	13	1.58165
PHYBL_104036T0	252	64.5212	177	28.649
PHYBL_104066T0	180	32.527	131	42.0597
PHYBL_104067T0	210	42.6782	178	43.5565
PHYBL_104073T0	192	36.3009	24	6.90451
PHYBL_104075T0	231	52.3791	28	5.58263
PHYBL_104084T0	186	34.3206	1	0.304287
PHYBL_104085T0	150	26.5512	8	3.14662
PHYBL_104138T0	183	33.4962	16	4.98842
PHYBL_104139T0	240	57.3345	396	72.1302
PHYBL_104141T0	228	50.9322	214	43.8793
PHYBL_104159T0	240	57.3345	445	81.0555
PHYBL_104182T0	204	40.4811	5	1.2899
PHYBL_104193T0	231	52.3791	1	0.19938
PHYBL_104195T0	225	49.4812	282	59.5178
PHYBL_104196T0	219	46.5915	389	87.1931
PHYBL_104200T0	219	46.5915	256	57.3816
PHYBL_104212T0	150	26.5512	3	1.17998
PHYBL_104215T0	156	27.0892	1	0.385516
PHYBL_104241T0	210	42.6782	188	46.0035
PHYBL_104245T0	216	45.2401	223	51.4779
PHYBL_104250T0	195	37.2307	3	0.84151
PHYBL_104251T0	216	45.2401	46	10.6187
PHYBL_104253T0	177	31.6456	41	13.5303
PHYBL_104254T0	177	31.6456	46	15.1804
PHYBL_104260T0	171	30.366	81	27.8571
PHYBL_104330T0	159	27.7859	27	10.148
PHYBL_104331T0	156	27.0892	4	1.54206
PHYBL_104333T0	156	27.0892	654	252.127
PHYBL_104334T0	156	27.0892	2	0.771032
PHYBL_104335T0	159	27.7859	181	68.0289
PHYBL_104342T0	156	27.0892	5	1.92758
PHYBL_104343T0	156	27.0892	121	46.6474
PHYBL_104416T0	1233	1108.5	329	3.09956
PHYBL_104436T0	1332	1177.97	22	0.195042
PHYBL_104438T0	528	329.207	619	19.6363
PHYBL_104459T0	261	70.4252	0	0
PHYBL_104465T0	1797	1634.88	347	2.21657
PHYBL_104483T0	4110	4104.55	1530	3.89282
PHYBL_104504T0	609	415.963	97	2.43532
PHYBL_104565T0	1053	886.591	69	0.812764
PHYBL_104584T0	327	124.46	182	15.2714
PHYBL_104605T0	729	503.261	1	0.0207513
PHYBL_10461T0	2058	1921.04	363	1.97337
PHYBL_104637T0	333	130.01	105	8.43435
PHYBL_104644T0	471	274.709	238	9.04779
PHYBL_104648T0	459	253.33	0	0
PHYBL_104653T0	933	724.38	48	0.692012
PHYBL_104663T0	237	55.6609	84.9869	15.9456
PHYBL_104666T0	849	680.604	620	9.5134
PHYBL_104671T0	957	749.513	20	0.278669
PHYBL_104675T0	1227	1071.46	271	2.64139
PHYBL_104703T0	2691	2663.6	742	2.9092
PHYBL_104704T0	429	223.1	4642	217.293
PHYBL_104709T0	1146	962.135	1523	16.5311
PHYBL_104733T0	327	124.46	0	0
PHYBL_104739T0	1488	1311.47	215	1.71206
PHYBL_104792T0	924	817.783	687	8.77318
PHYBL_104815T0	2145	2045.09	921	4.70312
PHYBL_104822T0	834	612.234	385	6.56723
PHYBL_104869T0	1767	1648.32	531	3.36427
PHYBL_104922T0	960	738.773	52	0.735074
PHYBL_104926T0	1143	955.106	130	1.42145
PHYBL_104946T0	3189	3143.77	948	3.14917
PHYBL_104965T0	1437	1339.39	290	2.26115
PHYBL_104968T0	2040	2049.29	2167	11.0432
PHYBL_104999T0	486	292.646	12	0.428231
PHYBL_105004T0	321	119.012	2090	183.399
PHYBL_105006T0	447	229.959	2.86522	0.13012
PHYBL_105026T0	504	299.325	204	7.11748
PHYBL_105035T0	1479	1310.22	344	2.74191
PHYBL_105039T0	717	514.788	61	1.23749
PHYBL_105042T0	1152	958.889	533	5.80493
PHYBL_105061T0	1164	1013.06	557	5.74196
PHYBL_105069T0	501	273.956	1084	41.3226
PHYBL_105105T0	198	38.1601	278	76.0805
PHYBL_105117T0	2214	2290.27	286	1.30412
PHYBL_105123T0	432	220.007	4.38418	0.208109
PHYBL_105125T0	1386	1232.47	1645	13.9389
PHYBL_105183T0	1110	909.421	178	2.04406
PHYBL_105231T0	2094	1910.57	338	1.84753
PHYBL_105239T0	1200	1034.88	417	4.20808
PHYBL_105245T0	816	644.641	1540	24.9483
PHYBL_105249T0	354	149.743	2.41537	0.168453
PHYBL_105265T0	303	103.049	1566	158.704
PHYBL_105303T0	636	441.71	350	8.27503
PHYBL_105311T0	969	754.492	287	3.97252
PHYBL_105314T0	5088	5041.54	1436	2.97461
PHYBL_105322T0	4026	4060.04	130	0.334388
PHYBL_105323T0	174	31.0516	14	4.70851
PHYBL_105329T0	684	477.987	0	0
PHYBL_105376T0	1437	1273.12	914	7.49749
PHYBL_105399T0	984	850.788	11223	137.761
PHYBL_105401T0	309	108.247	0	0
PHYBL_105407T0	303	103.049	377	38.2065
PHYBL_105409T0	1269	1087.38	785	7.53922
PHYBL_105433T0	1869	1753.07	343	2.0433
PHYBL_105457T0	1281	1060.13	20	0.197019
PHYBL_105543T0	558	369.21	350	9.89995
PHYBL_105554T0	1149	987.379	619	6.54705
PHYBL_105609T0	972	807.981	233	3.01157
PHYBL_105618T0	297	98.0565	4639.19	494.088
PHYBL_105635T0	174	31.0516	289	97.197
PHYBL_105670T0	1212	1046.12	641	6.39903
PHYBL_105673T0	2103	2124.67	1176	5.78034
PHYBL_105691T0	2349	2144.14	410	1.99696
PHYBL_105693T0	1494	1319.77	298	2.35808
PHYBL_105705T0	192	36.3009	784	225.547
PHYBL_105709T0	645	449.668	145	3.36755
PHYBL_105717T0	606	405.329	294	7.57492
PHYBL_105726T0	450	259.813	233	9.36554
PHYBL_105731T0	4059	3953.44	1007	2.66007
PHYBL_105744T0	2967	3042.12	3336	11.4522
PHYBL_105799T0	717	509.052	56	1.14885
PHYBL_105809T0	1284	1083.98	283	2.72649
PHYBL_105827T0	1632	1521.14	1003	6.88606
PHYBL_105865T0	309	108.247	132	12.7349
PHYBL_105884T0	540	350.067	186	5.54881
PHYBL_105894T0	3162	3201.95	560	1.82647
PHYBL_105943T0	603	428.381	199	4.85134
PHYBL_105951T0	2034	1964.06	4838	25.7247
PHYBL_105970T0	1056	938.689	784	8.72234
PHYBL_106010T0	2541	2374.13	1325	5.82842
PHYBL_106019T0	228	50.9322	141	28.9111
PHYBL_106023T0	762	573.742	209	3.80424
PHYBL_106032T0	1263	1108.63	38	0.357961
PHYBL_106034T0	1212	1082.83	175	1.68779
PHYBL_106045T0	1566	1535.06	368	2.50357
PHYBL_106058T0	327	124.46	295	24.7531
PHYBL_106131T0	1050	896.445	985	11.475
PHYBL_10626T0	1923	1736.82	874	5.25526
PHYBL_106288T0	573	364.097	53	1.52019
PHYBL_106306T0	351	146.866	108	7.67964
PHYBL_106313T0	873	764.076	837	11.44
PHYBL_106324T0	1056	895.334	36	0.41991
PHYBL_106355T0	918	711.943	0	0
PHYBL_106356T0	1080	876.586	1447	17.239
PHYBL_106384T0	1050	879.811	501	5.94685
PHYBL_1063T0	1341	1241.04	1036	8.71795
PHYBL_106408T0	1326	1101.13	283	2.68402
PHYBL_106472T0	732	520.641	441	8.84583
PHYBL_106479T0	3618	3634.24	1689	4.8535
PHYBL_106496T0	855	683.288	792	12.1049
PHYBL_106531T0	1605	1509	230	1.59176
PHYBL_106564T0	2322	2159.37	565	2.7325
PHYBL_106612T0	915	769.765	1470	19.9433
PHYBL_106623T0	237	55.6609	4096	768.508
PHYBL_106646T0	981	866.484	250	3.01313
PHYBL_106709T0	576	408.627	919	23.487
PHYBL_106719T0	2274	2151.22	57	0.276712
PHYBL_106749T0	537	331.166	0	0
PHYBL_106758T0	1071	896.624	1029	11.9852
PHYBL_106795T0	261	70.4252	6	0.889737
PHYBL_106810T0	537	336.252	115	3.57167
PHYBL_106835T0	843	669.165	813	12.6881
PHYBL_106839T0	879	688.182	2471	37.498
PHYBL_106870T0	351	146.866	259	18.4169
PHYBL_106900T0	666	522.777	343	6.85199
PHYBL_106919T0	2187	2177.64	3065	14.6988
PHYBL_106940T0	1023	839.239	130	1.61769
PHYBL_106941T0	1434	1284.71	1511	12.2828
PHYBL_106945T0	864	672.578	0.0328869	0.000510645
PHYBL_106954T0	906	702.102	27	0.401608
PHYBL_106968T0	225	49.4812	1116	235.539
PHYBL_107014T0	681	480.613	616	13.3852
PHYBL_107019T0	549	345.274	1083	32.757
PHYBL_107057T0	744	544.507	43	0.824714
PHYBL_107085T0	792	667.99	4220	65.9753
PHYBL_107093T0	996	814.547	2806	35.9758
PHYBL_107113T0	1167	948.519	233	2.56536
PHYBL_107123T0	1812	1685.34	27	0.167308
PHYBL_107125T0	1041	842.944	15	0.185837
PHYBL_107139T0	1296	1170.41	420	3.74756
PHYBL_107153T0	318	116.295	1142	102.552
PHYBL_107160T0	294	95.5341	0	0
PHYBL_107166T0	624	378.638	32	0.882602
PHYBL_107208T0	507	301.22	0	0
PHYBL_107209T0	405	229.409	672	30.5912
PHYBL_107213T0	165	29.0326	0	0
PHYBL_107230T0	747	555.606	108	2.03
PHYBL_107242T0	981	796.713	2667	34.9591
PHYBL_107279T0	576	358.124	189	5.51146
PHYBL_107287T0	813	774.063	1086	14.6518
PHYBL_107289T0	486	297.697	3154	110.643
PHYBL_107337T0	1167	1002.1	48	0.500229
PHYBL_107369T0	1884	1728.32	653	3.94574
PHYBL_107388T0	336	132.82	45	3.53825
PHYBL_107391T0	294	95.5341	15407	1684.22
PHYBL_107422T0	459	263.228	525	20.8288
PHYBL_107449T0	348	144.027	124	8.99116
PHYBL_107475T0	393	187.814	3407	189.444
PHYBL_107479T0	873	690.003	925	14
PHYBL_107504T0	882	731.666	343	4.89576
PHYBL_107518T0	1326	1173.72	144	1.28126
PHYBL_107523T0	840	608.769	298	5.11214
PHYBL_107524T0	405	209.868	23	1.14451
PHYBL_107542T0	1275	1089.88	52	0.498267
PHYBL_107575T0	1308	1135.23	234	2.15264
PHYBL_107587T0	351	146.866	3031	215.528
PHYBL_107631T0	504	348.132	15	0.449972
PHYBL_107632T0	624	418.044	0	0
PHYBL_107633T0	213	44.0028	87	20.648
PHYBL_107642T0	798	688.203	701	10.6375
PHYBL_107650T0	3291	3155.7	1155	3.8223
PHYBL_107673T0	1089	867.892	842	10.1318
PHYBL_107716T0	210	42.6782	9	2.20229
PHYBL_107729T0	180	32.527	35	11.2373
PHYBL_107741T0	1095	870.135	9	0.108018
PHYBL_107845T0	1479	1305.02	30	0.240073
PHYBL_107857T0	1374	1280.05	885	7.22032
PHYBL_107861T0	195	37.2307	5	1.40252
PHYBL_107877T0	1170	967.919	670	7.22894
PHYBL_107887T0	651	477.663	13	0.284224
PHYBL_107891T0	483	285.726	1693	61.8794
PHYBL_107910T0	1446	1336.51	128	1.00018
PHYBL_107936T0	222	48.0378	106	23.0442
PHYBL_107947T0	597	377.998	324	8.95145
PHYBL_107969T0	315	113.595	56	5.14834
PHYBL_107970T0	288	90.589	1203	138.685
PHYBL_107982T0	1461	1361.23	3196	24.5196
PHYBL_108002T0	1752	1602.61	322	2.09829
PHYBL_108062T0	525	365.2	22	0.629116
PHYBL_108077T0	1020	786.657	1453	19.2894
PHYBL_108084T0	1569	1489.82	325	2.27819
PHYBL_108103T0	726	537.014	635	12.3489
PHYBL_108138T0	1062	848.698	16	0.196882
PHYBL_108178T0	1305	1095.28	2775	26.4592
PHYBL_108233T0	366	161.369	3675	237.836
PHYBL_108239T0	1125	986.659	933	9.87536
PHYBL_108245T0	483	282.563	368	13.601
PHYBL_108249T0	1350	1152.97	260	2.35502
PHYBL_108288T0	1092	860.41	26.6601	0.323589
PHYBL_108290T0	756	610.356	1744	29.8402
PHYBL_108310T0	1158	1036.56	55	0.554123
PHYBL_108315T0	747	540.951	0	0
PHYBL_108316T0	2952	2936.6	1622	5.76826
PHYBL_108322T0	810	618.08	744	12.5709
PHYBL_108324T0	1137	954.776	51	0.557837
PHYBL_108340T0	330	127.213	78	6.40325
PHYBL_108349T0	1227	1135.61	4478	41.1809
PHYBL_10834T0	1679	1512.7	1086	7.49747
PHYBL_108350T0	1116	892.975	5087	59.4923
PHYBL_108369T0	1560	1433.65	43	0.31323
PHYBL_108374T0	300	100.58	13	1.3498
PHYBL_108391T0	1668	1626.36	1940	12.4573
PHYBL_108458T0	627	434.565	1419	34.101
PHYBL_108477T0	444	247.64	500	21.0857
PHYBL_108488T0	783	669.255	345	5.38351
PHYBL_108531T0	651	420.902	42	1.04209
PHYBL_108565T0	1074	956.641	250	2.72916
PHYBL_108575T0	981	793.481	1823	23.9932
PHYBL_108618T0	2796	2647.65	239	0.942706
PHYBL_108656T0	507	316.26	208	6.86843
PHYBL_108717T0	864	657.943	0	0
PHYBL_108718T0	897	737.081	602	8.52943
PHYBL_108720T0	240	57.3345	366	66.6658
PHYBL_108723T0	1338	1143.3	217	1.98216
PHYBL_108731T0	1017	869.025	323	3.88158
PHYBL_108746T0	555	346.317	2110	63.6279
PHYBL_108753T0	903	774.167	22	0.296775
PHYBL_108764T0	1857	1768.18	474	2.79956
PHYBL_108773T0	1329	1147.93	849	7.72378
PHYBL_108806T0	336	132.82	378	29.7213
PHYBL_108812T0	1149	969.47	2751	29.6343
PHYBL_108823T0	1218	1054.35	529	5.23971
PHYBL_108829T0	1041	955.998	1106	12.0819
PHYBL_108840T0	450	239.191	418	18.2503
PHYBL_108846T0	1002	834.454	53	0.663303
PHYBL_108851T0	543	357.529	221	6.45535
PHYBL_108868T0	801	626.646	1296	21.5984
PHYBL_108869T0	849	636.361	72	1.18159
PHYBL_108882T0	1209	1046.16	3987.26	39.8028
PHYBL_108914T0	2553	2382.74	626	2.7437
PHYBL_108938T0	264	72.5083	0	0
PHYBL_108945T0	291	93.0348	2269	254.699
PHYBL_108948T0	366	161.369	67	4.33605
PHYBL_108956T0	2322	2441.16	797.083	3.40994
PHYBL_108959T0	2619	2615.19	618	2.46788
PHYBL_108964T0	741	534.951	0	0
PHYBL_108983T0	4215	4291.66	898	2.18519
PHYBL_108993T0	204	40.4811	248	63.9791
PHYBL_109010T0	1107	965.6	335	3.62315
PHYBL_109013T0	690	460.97	96	2.17489
PHYBL_109039T0	1206	1068.19	849.915	8.3093
PHYBL_109041T0	1329	1197.01	521	4.54548
PHYBL_109043T0	783	624.645	25	0.41797
PHYBL_109058T0	1641	1564.36	3593	23.986
PHYBL_109106T0	594	388.05	0	0
PHYBL_109138T0	2889	2841.54	366	1.34514
PHYBL_109142T0	540	299.063	352	12.2919
PHYBL_109147T0	1044	893.898	717	8.37664
PHYBL_109153T0	540	330.959	392	12.3695
PHYBL_109157T0	882	770.657	8547.04	115.823
PHYBL_109165T0	555	352.402	422	12.5059
PHYBL_109215T0	1395	1310.67	109	0.868501
PHYBL_109229T0	1947	1785.16	291	1.70237
PHYBL_109263T0	921	738.813	162	2.28991
PHYBL_109313T0	708	481.04	722	15.6745
PHYBL_109330T0	324	121.737	417	35.7726
PHYBL_109339T0	750	604.094	335	5.79134
PHYBL_109340T0	1902	1942.54	3397	18.2627
PHYBL_109347T0	876	710.311	425	6.24855
PHYBL_109349T0	372	167.235	87	5.43289
PHYBL_109350T0	213	44.0028	275	65.2666
PHYBL_109354T0	1479	1408.84	634	4.69965
PHYBL_109375T0	216	45.2401	23	5.30937
PHYBL_109385T0	675	509.249	5	0.102536
PHYBL_109402T0	2883	2884.8	129	0.466995
PHYBL_109406T0	804	605.258	402	6.93624
PHYBL_109407T0	1014	855.482	99	1.20855
PHYBL_109420T0	522	317.168	216	7.11219
PHYBL_109486T0	198	38.1601	35	9.57848
PHYBL_109503T0	579	411.53	9244	234.583
PHYBL_109513T0	222	48.0378	1	0.217398
PHYBL_109537T0	552	381.992	0	0
PHYBL_109572T0	864	671.277	0.0864316	0.00134465
PHYBL_109595T0	732	643.464	180	2.92137
PHYBL_109620T0	378	173.087	7	0.422351
PHYBL_109625T0	2295	2169.23	74	0.356257
PHYBL_109641T0	288	90.589	3120.42	359.729
PHYBL_109646T0	912	739.964	1233	17.4017
PHYBL_109665T0	489	305.531	41	1.40142
PHYBL_109669T0	1377	1204.36	118	1.02321
PHYBL_109684T0	396	190.768	0	0
PHYBL_109698T0	2199	2002.44	166	0.865738
PHYBL_109706T0	969	796.508	38	0.498232
PHYBL_109716T0	654	481.415	747	16.2046
PHYBL_109737T0	954	837.081	398	4.9654
PHYBL_109741T0	1293	1109.5	206	1.93901
PHYBL_109742T0	1482	1434.74	573	4.17081
PHYBL_109757T0	1074	877.092	360	4.28643
PHYBL_109796T0	1158	980.462	59	0.628434
PHYBL_109808T0	669	512.417	1483	30.2243
PHYBL_109828T0	2316	2248.05	228	1.05918
PHYBL_109842T0	1119	966.934	94	1.01524
PHYBL_109875T0	954	866.679	208	2.50636
PHYBL_109892T0	978	785.433	1027	13.6553
