target_id	length	eff_length	est_counts	tpm
PHYBL_103752T0	255	53.9209	569	142.643
PHYBL_103777T0	297	74.9268	4276	771.429
PHYBL_103796T0	273	61.8031	389	85.0813
PHYBL_103830T0	216	42.7563	344	108.756
PHYBL_103841T0	192	39.2705	542	186.564
PHYBL_103870T0	291	71.4213	34	6.43497
PHYBL_103888T0	189	38.8822	271	94.2135
PHYBL_103899T0	231	46.1988	61	17.8482
PHYBL_103911T0	222	43.9282	86	26.4637
PHYBL_103959T0	204	40.8357	964	319.104
PHYBL_103966T0	171	38.0925	93	33.0018
PHYBL_103967T0	174	38.0625	21	7.45791
PHYBL_103986T0	291	71.4213	489	92.55
PHYBL_103987T0	297	74.9268	1003	180.95
PHYBL_103993T0	279	64.8075	25	5.21446
PHYBL_103994T0	282	66.3601	188	38.2953
PHYBL_104004T0	273	61.8031	57	12.4669
PHYBL_104006T0	282	66.3601	227	46.2396
PHYBL_104010T0	291	71.4213	286	54.1294
PHYBL_104017T0	282	66.3601	63	12.833
PHYBL_104018T0	282	66.3601	67	13.6478
PHYBL_104036T0	252	52.7617	542	138.86
PHYBL_104066T0	180	38.2787	217	76.6298
PHYBL_104067T0	210	41.7222	495	160.374
PHYBL_104073T0	192	39.2705	82	28.2256
PHYBL_104075T0	231	46.1988	39	11.4111
PHYBL_104084T0	186	38.6472	13	4.54695
PHYBL_104085T0	150	37.6	64	23.0084
PHYBL_104138T0	183	38.6389	44	15.393
PHYBL_104139T0	240	48.6938	975	270.661
PHYBL_104141T0	228	45.362	313	93.2712
PHYBL_104159T0	240	48.6938	363	100.769
PHYBL_104182T0	204	40.8357	16	5.29632
PHYBL_104193T0	231	46.1988	11	3.21853
PHYBL_104195T0	225	44.6897	422	127.644
PHYBL_104196T0	219	43.2079	449	140.468
PHYBL_104200T0	219	43.2079	766	239.641
PHYBL_104212T0	150	37.6	0	0
PHYBL_104215T0	156	37.3552	0	0
PHYBL_104241T0	210	41.7222	456	147.738
PHYBL_104245T0	216	42.7563	336	106.227
PHYBL_104250T0	195	39.6681	5	1.70382
PHYBL_104251T0	216	42.7563	85	26.8728
PHYBL_104253T0	177	37.9294	60	21.3831
PHYBL_104254T0	177	37.9294	36	12.8299
PHYBL_104260T0	171	38.0925	177	62.81
PHYBL_104330T0	159	37.649	68	24.4146
PHYBL_104331T0	156	37.3552	64	23.1592
PHYBL_104333T0	156	37.3552	1326	479.83
PHYBL_104334T0	156	37.3552	149	53.9175
PHYBL_104335T0	159	37.649	168	60.3185
PHYBL_104342T0	156	37.3552	126	45.5947
PHYBL_104343T0	156	37.3552	245	88.6563
PHYBL_104416T0	1233	941.296	764	10.9714
PHYBL_104436T0	1332	1053.84	46	0.590038
PHYBL_104438T0	528	271.922	481	23.9109
PHYBL_104459T0	261	56.3952	0	0
PHYBL_104465T0	1797	1470.92	810	7.44375
PHYBL_104483T0	4110	3756.6	3433	12.353
PHYBL_104504T0	609	346.235	257	10.0336
PHYBL_104565T0	1053	768.085	120	2.11187
PHYBL_104584T0	327	94.9619	220	31.3162
PHYBL_104605T0	729	482.426	0	0
PHYBL_10461T0	2058	1740.74	653	5.07078
PHYBL_104637T0	333	99.4759	207	28.1286
PHYBL_104644T0	471	224.923	735	44.1722
PHYBL_104648T0	459	213.132	0	0
PHYBL_104653T0	933	629.058	109	2.34224
PHYBL_104663T0	237	47.9227	110.626	31.2039
PHYBL_104666T0	849	580.149	911	21.2263
PHYBL_104671T0	957	658.028	12	0.246508
PHYBL_104675T0	1227	941.418	663	9.51976
PHYBL_104703T0	2691	2433.21	1476	8.19979
PHYBL_104704T0	429	183.96	12976	953.482
PHYBL_104709T0	1146	855.6	366	5.78236
PHYBL_104733T0	327	94.9619	0	0
PHYBL_104739T0	1488	1162.28	914	10.63
PHYBL_104792T0	924	681.765	1836	36.4027
PHYBL_104815T0	2145	1859.11	1589	11.5535
PHYBL_104822T0	834	521.765	2523	65.3638
PHYBL_104869T0	1767	1459.35	2095	19.4053
PHYBL_104922T0	960	634.431	127	2.70592
PHYBL_104926T0	1143	837.499	198	3.19577
PHYBL_104946T0	3189	2888.01	3166	14.8186
PHYBL_104965T0	1437	1186.3	678	7.72555
PHYBL_104968T0	2040	1877.4	3466	24.9556
PHYBL_104999T0	486	239.79	31	1.74753
PHYBL_105004T0	321	90.6502	15748	2348.29
PHYBL_105006T0	447	201.414	0.522498	0.0350663
PHYBL_105026T0	504	257.645	556	29.1708
PHYBL_105035T0	1479	1177.73	449	5.15343
PHYBL_105039T0	717	438.41	78	2.40496
PHYBL_105042T0	1152	844.138	468	7.49423
PHYBL_105061T0	1164	880.641	1052	16.1477
PHYBL_105069T0	501	254.671	2541	134.872
PHYBL_105105T0	198	39.9427	542	183.424
PHYBL_105117T0	2214	2085.86	1828	11.8464
PHYBL_105123T0	432	186.862	3.15193	0.228009
PHYBL_105125T0	1386	1085.08	3693	46.0056
PHYBL_105183T0	1110	809.005	154	2.57315
PHYBL_105231T0	2094	1703.31	564	4.4759
PHYBL_105239T0	1200	903.624	541	8.09291
PHYBL_105245T0	816	551.404	2200	53.9321
PHYBL_105249T0	354	116.19	0	0
PHYBL_105265T0	303	78.603	1595	274.294
PHYBL_105303T0	636	376.309	600	21.5527
PHYBL_105311T0	969	666.255	635	12.8833
PHYBL_105314T0	5088	4618.33	2125	6.2197
PHYBL_105322T0	4026	3704.28	1385	5.05407
PHYBL_105323T0	174	38.0625	162	57.5324
PHYBL_105329T0	684	437.426	0	0
PHYBL_105376T0	1437	1152.66	2010	23.5716
PHYBL_105399T0	984	727.659	7724	143.486
PHYBL_105401T0	309	82.4898	0	0
PHYBL_105407T0	303	78.603	980	168.532
PHYBL_105409T0	1269	952.117	784	11.1307
PHYBL_105433T0	1869	1576.69	175	1.50033
PHYBL_105457T0	1281	1034.41	0	0
PHYBL_105543T0	558	281.38	557	26.7582
PHYBL_105554T0	1149	874.302	1024	15.8319
PHYBL_105609T0	972	716.935	637	12.0103
PHYBL_105618T0	297	74.9268	1116.18	201.368
PHYBL_105635T0	174	38.0625	595	211.307
PHYBL_105670T0	1212	937.781	1412	20.353
PHYBL_105673T0	2103	1897.61	4857	34.5984
PHYBL_105691T0	2349	1939.47	962	6.70482
PHYBL_105693T0	1494	1200.12	677	7.62531
PHYBL_105705T0	192	39.2705	1235	425.105
PHYBL_105709T0	645	374.841	175	6.31082
PHYBL_105717T0	606	339.647	1044	41.5497
PHYBL_105726T0	450	204.339	372	24.6086
PHYBL_105731T0	4059	3627.93	2487	9.26642
PHYBL_105744T0	2967	2786.65	3771	18.2923
PHYBL_105799T0	717	450.566	6	0.180007
PHYBL_105809T0	1284	944.083	640	9.16357
PHYBL_105827T0	1632	1357.83	2033	20.2389
PHYBL_105865T0	309	82.4898	412	67.5137
PHYBL_105884T0	540	284.128	337	16.0328
PHYBL_105894T0	3162	2844.74	1892	8.99027
PHYBL_105943T0	603	354.915	360	13.7111
PHYBL_105951T0	2034	1770.27	4578	34.9569
PHYBL_105970T0	1056	839.542	1555	25.037
PHYBL_106010T0	2541	2183.01	2495	15.4494
PHYBL_106019T0	228	45.362	308	91.7812
PHYBL_106023T0	762	504.963	604	16.1686
PHYBL_106032T0	1263	986.967	57	0.78067
PHYBL_106034T0	1212	954.375	281	3.97999
PHYBL_106045T0	1566	1380.98	108	1.05714
PHYBL_106058T0	327	94.9619	743	105.763
PHYBL_106131T0	1050	783.087	3603	62.1942
PHYBL_10626T0	1923	1604.36	1469	12.377
PHYBL_106288T0	573	302.703	53	2.36676
PHYBL_106306T0	351	113.724	262	31.1418
PHYBL_106313T0	873	665.252	849	17.2511
PHYBL_106324T0	1056	766.455	43	0.758363
PHYBL_106355T0	918	671.411	0	0
PHYBL_106356T0	1080	779.252	2711	47.0269
PHYBL_106384T0	1050	769.491	1072	18.8316
PHYBL_1063T0	1341	1117.02	477	5.77236
PHYBL_106408T0	1326	986.199	542	7.42899
PHYBL_106472T0	732	425.372	288	9.15206
PHYBL_106479T0	3618	3320.66	3348	13.6287
PHYBL_106496T0	855	600.865	1106	24.8813
PHYBL_106531T0	1605	1343.33	42	0.422632
PHYBL_106564T0	2322	1930.62	1716	12.0148
PHYBL_106612T0	915	689.514	2130	41.7572
PHYBL_106623T0	237	47.9227	5690	1604.97
PHYBL_106646T0	981	757.954	545	9.71961
PHYBL_106709T0	576	334.619	2150	86.8526
PHYBL_106719T0	2274	1968.69	80	0.549297
PHYBL_106749T0	537	290.517	0	0
PHYBL_106758T0	1071	802.925	871	14.6635
PHYBL_106795T0	261	56.3952	85	20.3738
PHYBL_106810T0	537	275.249	98	4.81277
PHYBL_106835T0	843	583.189	1322	30.642
PHYBL_106839T0	879	595.686	3023	68.5987
PHYBL_106870T0	351	113.724	683	81.1827
PHYBL_106900T0	666	440.75	469	14.3838
PHYBL_106919T0	2187	1992.56	3233	21.9325
PHYBL_106940T0	1023	735.498	27	0.496224
PHYBL_106941T0	1434	1092.17	1520	18.8125
PHYBL_106945T0	864	617.411	0	0
PHYBL_106954T0	906	619.879	83	1.80995
PHYBL_106968T0	225	44.6897	1540	465.81
PHYBL_107014T0	681	398.618	1108	37.5732
PHYBL_107019T0	549	279.445	2201	106.468
PHYBL_107057T0	744	469.231	111	3.19765
PHYBL_107085T0	792	574.002	6463	152.2
PHYBL_107093T0	996	720.274	10716	201.108
PHYBL_107113T0	1167	835.764	565	9.13819
PHYBL_107123T0	1812	1535.73	27	0.237654
PHYBL_107125T0	1041	732.23	1	0.0184607
PHYBL_107139T0	1296	1006.63	584	7.84219
PHYBL_107153T0	318	88.4752	610	93.1973
PHYBL_107160T0	294	73.0829	0	0
PHYBL_107166T0	624	321.702	111	4.66406
PHYBL_107208T0	507	260.63	0	0
PHYBL_107209T0	405	161.3	1112	93.1891
PHYBL_107213T0	165	37.5063	0	0
PHYBL_107230T0	747	467.841	150	4.33399
PHYBL_107242T0	981	699.592	4297	83.0262
PHYBL_107279T0	576	295.396	631	28.8748
PHYBL_107287T0	813	693.173	1127	21.9775
PHYBL_107289T0	486	239.79	8708	490.888
PHYBL_107337T0	1167	888.592	132	2.00801
PHYBL_107369T0	1884	1570.57	1240	10.6724
PHYBL_107388T0	336	101.704	57	7.57588
PHYBL_107391T0	294	73.0829	34569	6393.9
PHYBL_107422T0	459	213.132	1496	94.8807
PHYBL_107449T0	348	111.273	223	27.0901
PHYBL_107475T0	393	150.188	5546	499.158
PHYBL_107479T0	873	591.152	2975	68.0273
PHYBL_107504T0	882	638.636	470	9.94808
PHYBL_107518T0	1326	1037.91	361	4.70159
PHYBL_107523T0	840	536.249	485	12.2256
PHYBL_107524T0	405	161.3	107	8.96693
PHYBL_107542T0	1275	972.586	17	0.236274
PHYBL_107575T0	1308	990.887	630	8.59432
PHYBL_107587T0	351	113.724	5526	656.831
PHYBL_107631T0	504	277.641	33	1.60666
PHYBL_107632T0	624	344.784	0.520371	0.0204015
PHYBL_107633T0	213	42.1824	323	103.506
PHYBL_107642T0	798	625.65	886	19.1425
PHYBL_107650T0	3291	2880.71	2622	12.3035
PHYBL_107673T0	1089	781.632	1996	34.5186
PHYBL_107716T0	210	41.7222	30	9.71961
PHYBL_107729T0	180	38.2787	51	18.0098
PHYBL_107741T0	1095	766.405	5	0.0881875
PHYBL_107845T0	1479	1183.04	35	0.399912
PHYBL_107857T0	1374	1149.57	7907	92.9764
PHYBL_107861T0	195	39.6681	11	3.7484
PHYBL_107877T0	1170	860.374	1785	28.0444
PHYBL_107887T0	651	397.445	13	0.442141
PHYBL_107891T0	483	236.821	2159	123.233
PHYBL_107910T0	1446	1185.13	285	3.25068
PHYBL_107936T0	222	43.9282	292	89.8534
PHYBL_107947T0	597	313.962	516	22.2161
PHYBL_107969T0	315	86.3837	101	15.8046
PHYBL_107970T0	288	69.7167	2238	433.929
PHYBL_107982T0	1461	1234.24	5633	61.6928
PHYBL_108002T0	1752	1448.46	372	3.47161
PHYBL_108062T0	525	293.199	17	0.783758
PHYBL_108077T0	1020	698.048	3721	72.0559
PHYBL_108084T0	1569	1345.57	421	4.22931
PHYBL_108103T0	726	454.909	1345	39.9662
PHYBL_108138T0	1062	735.639	12	0.220502
PHYBL_108178T0	1305	989.123	2700	36.8985
PHYBL_108233T0	366	126.143	6421	688.076
PHYBL_108239T0	1125	865.958	1291	20.1523
PHYBL_108245T0	483	236.821	752	42.9233
PHYBL_108249T0	1350	1012.97	443	5.91159
PHYBL_108288T0	1092	751.991	36.8456	0.66232
PHYBL_108290T0	756	522.53	1153	29.8272
PHYBL_108310T0	1158	932.62	155	2.24658
PHYBL_108315T0	747	500.419	0	0
PHYBL_108316T0	2952	2688.41	2400	12.0673
PHYBL_108322T0	810	538.216	713	17.9072
PHYBL_108324T0	1137	828.904	13	0.211999
PHYBL_108340T0	330	97.2451	135	18.7655
PHYBL_108349T0	1227	1002.13	2209	29.7965
PHYBL_10834T0	1679	1353.64	1622	16.1974
PHYBL_108350T0	1116	812.63	10169	169.153
PHYBL_108369T0	1560	1280.33	6	0.0633467
PHYBL_108374T0	300	76.7326	7	1.23314
PHYBL_108391T0	1668	1478.07	3851	35.2187
PHYBL_108458T0	627	354.368	2328	88.8022
PHYBL_108477T0	444	198.463	859	58.5072
PHYBL_108488T0	783	587.632	838	19.2767
PHYBL_108531T0	651	356.851	149	5.6441
PHYBL_108565T0	1074	861.635	512	8.03233
PHYBL_108575T0	981	698.343	2783	53.8691
PHYBL_108618T0	2796	2362.79	712	4.07333
PHYBL_108656T0	507	247.798	345	18.8198
PHYBL_108717T0	864	617.411	0	0
PHYBL_108718T0	897	659.235	580	11.8928
PHYBL_108720T0	240	48.6938	888	246.51
PHYBL_108723T0	1338	1026.98	1444	19.0064
PHYBL_108731T0	1017	752.559	302	5.42452
PHYBL_108746T0	555	277.414	3893	189.693
PHYBL_108753T0	903	666.71	5	0.101374
PHYBL_108764T0	1857	1581.78	1526	13.0408
PHYBL_108773T0	1329	1027.53	1132	14.8919
PHYBL_108806T0	336	101.704	1281	170.258
PHYBL_108812T0	1149	855.292	7687	121.489
PHYBL_108823T0	1218	916.254	1227	18.1019
PHYBL_108829T0	1041	868.917	2208	34.3491
PHYBL_108840T0	450	204.339	524	34.6638
PHYBL_108846T0	1002	756.616	257	4.59148
PHYBL_108851T0	543	282.549	360	17.2228
PHYBL_108868T0	801	560.125	3607	87.0475
PHYBL_108869T0	849	548.075	85	2.0964
PHYBL_108882T0	1209	923.754	8782	128.509
PHYBL_108914T0	2553	2162.95	1113	6.95575
PHYBL_108938T0	264	57.7511	0	0
PHYBL_108945T0	291	71.4213	4932	933.449
PHYBL_108948T0	366	126.143	85	9.10862
PHYBL_108956T0	2322	2221.76	2241	13.6345
PHYBL_108959T0	2619	2344.97	823	4.74414
PHYBL_108964T0	741	494.426	0	0
PHYBL_108983T0	4215	3900.79	1448	5.01778
PHYBL_108993T0	204	40.8357	562	186.033
PHYBL_109010T0	1107	833.078	762	12.3642
PHYBL_109013T0	690	391.136	298	10.2987
PHYBL_109039T0	1206	965.164	221.842	3.10697
PHYBL_109041T0	1329	1067.05	806.421	10.2158
PHYBL_109043T0	783	539.064	39	0.977957
PHYBL_109058T0	1641	1415.35	3884	37.0945
PHYBL_109106T0	594	347.468	0	0
PHYBL_109138T0	2889	2589.07	70	0.365468
PHYBL_109142T0	540	247.81	909	49.5838
PHYBL_109147T0	1044	757.802	1003	17.8912
PHYBL_109153T0	540	275.141	1083	53.2069
PHYBL_109157T0	882	673.816	9815.39	196.907
PHYBL_109165T0	555	285.124	1021	48.4047
PHYBL_109215T0	1395	1146.91	2	0.0235719
PHYBL_109229T0	1947	1584.36	776	6.62068
PHYBL_109263T0	921	644.605	224	4.69731
PHYBL_109313T0	708	422.734	1541	49.2755
PHYBL_109330T0	324	92.7613	609	88.7453
PHYBL_109339T0	750	522.154	765	19.8042
PHYBL_109340T0	1902	1701.72	2651	21.0579
PHYBL_109347T0	876	617.731	816	17.8561
PHYBL_109349T0	372	131.353	119	12.2463
PHYBL_109350T0	213	42.1824	509	163.11
PHYBL_109354T0	1479	1270.13	768	8.1735
PHYBL_109375T0	216	42.7563	0	0
PHYBL_109385T0	675	417.262	13	0.421143
PHYBL_109402T0	2883	2558.97	403	2.1288
PHYBL_109406T0	804	510.624	363	9.6095
PHYBL_109407T0	1014	747.569	317	5.73195
PHYBL_109420T0	522	248.178	64	3.48588
PHYBL_109486T0	198	39.9427	80	27.0737
PHYBL_109503T0	579	333.614	11645	471.835
PHYBL_109513T0	222	43.9282	30	9.23151
PHYBL_109537T0	552	299.592	4	0.180479
PHYBL_109572T0	864	617.411	0	0
PHYBL_109595T0	732	546.773	60	1.48333
PHYBL_109620T0	378	136.662	4	0.395646
PHYBL_109625T0	2295	1994.41	50	0.338884
PHYBL_109641T0	288	69.7167	3065.26	594.328
PHYBL_109646T0	912	642.829	1709	35.937
PHYBL_109665T0	489	242.766	5	0.278405
PHYBL_109669T0	1377	1046.71	220	2.84112
PHYBL_109684T0	396	152.97	0	0
PHYBL_109698T0	2199	1810.08	360	2.68844
PHYBL_109706T0	969	684.776	34	0.671159
PHYBL_109716T0	654	404.723	1431	47.7944
PHYBL_109737T0	954	711.336	658	12.5039
PHYBL_109741T0	1293	996.18	332	4.50501
PHYBL_109742T0	1482	1291.12	1378	14.427
PHYBL_109757T0	1074	766.823	523	9.21938
PHYBL_109796T0	1158	859.401	1068	16.7985
PHYBL_109808T0	669	418.547	5575	180.051
PHYBL_109828T0	2316	2040	452	2.99504
PHYBL_109842T0	1119	845.768	195	3.11658
PHYBL_109875T0	954	770.668	625	10.9625
PHYBL_109892T0	978	696.661	2173	42.1631
