target_id	length	eff_length	est_counts	tpm
PHYBL_102973T0	330	93.8384	883	91.3625
PHYBL_103057T0	408	161.063	144	8.68068
PHYBL_103082T0	363	120.532	39	3.14159
PHYBL_103098T0	180	34.3999	0	0
PHYBL_103143T0	435	186.853	49	2.54615
PHYBL_103163T0	384	138.982	23	1.60679
PHYBL_103175T0	372	128.321	103	7.79341
PHYBL_103204T0	312	81.085	474	56.7579
PHYBL_103224T0	447	198.582	93	4.54706
PHYBL_103278T0	411	163.922	5974.31	353.865
PHYBL_103298T0	225	41.2472	51	12.005
PHYBL_103343T0	351	110.489	16	1.40602
PHYBL_103357T0	393	147.186	167	11.0164
PHYBL_103409T0	273	58.2246	82.4878	13.7553
PHYBL_103436T0	255	50.2342	45	8.69764
PHYBL_103448T0	222	40.4071	30	7.2086
PHYBL_103465T0	231	42.5671	37	8.43949
PHYBL_103466T0	390	144.417	41	2.75647
PHYBL_103513T0	231	42.5671	129	29.4242
PHYBL_10352T0	2781	2883.6	192	0.64648
PHYBL_103533T0	381	136.326	0	0
PHYBL_103546T0	387	141.692	0	0
PHYBL_103563T0	273	58.2246	0	0
PHYBL_103576T0	318	85.1473	6	0.684177
PHYBL_103652T0	282	62.8063	653	100.948
PHYBL_103659T0	267	55.5658	6	1.04841
PHYBL_103666T0	189	35.3966	397	108.897
PHYBL_103689T0	294	69.5605	527	73.5591
PHYBL_103690T0	294	69.5605	236	32.9411
PHYBL_103691T0	288	66.1186	329	48.3126
PHYBL_103712T0	336	98.4822	234	23.0699
PHYBL_103719T0	156	31.5224	0	0
PHYBL_103720T0	264	54.1118	351	62.9801
PHYBL_103725T0	156	31.5224	0	0
PHYBL_103735T0	333	96.1321	322	32.5219
PHYBL_103736T0	231	42.5671	24	5.47426
PHYBL_103743T0	177	33.8618	552	158.277
PHYBL_103744T0	228	41.8736	31	7.18803
PHYBL_103751T0	342	103.236	6	0.564297
PHYBL_103752T0	255	50.2342	100	19.3281
PHYBL_103777T0	297	71.3469	3447	469.088
PHYBL_103796T0	273	58.2246	528	88.0472
PHYBL_103830T0	216	39.2679	83	20.5224
PHYBL_103841T0	192	35.864	127	34.3821
PHYBL_103870T0	291	67.8196	57	8.16033
PHYBL_103888T0	189	35.3966	241	66.1064
PHYBL_103899T0	231	42.5671	30	6.84283
PHYBL_103911T0	222	40.4071	33	7.92946
PHYBL_103959T0	204	37.2141	265	69.1395
PHYBL_103966T0	171	33.6149	24	6.93215
PHYBL_103967T0	174	33.892	4	1.14591
PHYBL_103986T0	291	67.8196	143	20.4724
PHYBL_103987T0	297	71.3469	296	40.2814
PHYBL_103993T0	279	61.289	3	0.475255
PHYBL_103994T0	282	62.8063	93	14.377
PHYBL_104004T0	273	58.2246	15	2.50134
PHYBL_104006T0	282	62.8063	210	32.4642
PHYBL_104010T0	291	67.8196	138	19.7566
PHYBL_104017T0	282	62.8063	187	28.9086
PHYBL_104018T0	282	62.8063	14	2.16428
PHYBL_104036T0	252	49.1405	172	33.9842
PHYBL_104066T0	180	34.3999	83	23.4266
PHYBL_104067T0	210	38.0983	150	38.2274
PHYBL_104073T0	192	35.864	16	4.33161
PHYBL_104075T0	231	42.5671	20	4.56189
PHYBL_104084T0	186	35.3768	3	0.823363
PHYBL_104085T0	150	31.1727	8	2.49174
PHYBL_104138T0	183	34.9373	6	1.66744
PHYBL_104139T0	240	45.1092	282	60.6977
PHYBL_104141T0	228	41.8736	147	34.0852
PHYBL_104159T0	240	45.1092	421	90.616
PHYBL_104182T0	204	37.2141	5	1.30452
PHYBL_104193T0	231	42.5671	2	0.456189
PHYBL_104195T0	225	41.2472	309	72.7364
PHYBL_104196T0	219	39.7888	281	68.5699
PHYBL_104200T0	219	39.7888	244	59.5411
PHYBL_104212T0	150	31.1727	6	1.86881
PHYBL_104215T0	156	31.5224	0	0
PHYBL_104241T0	210	38.0983	195	49.6956
PHYBL_104245T0	216	39.2679	173	42.7756
PHYBL_104250T0	195	36.2721	3	0.803039
PHYBL_104251T0	216	39.2679	35	8.65403
PHYBL_104253T0	177	33.8618	27	7.7418
PHYBL_104254T0	177	33.8618	26	7.45507
PHYBL_104260T0	171	33.6149	87	25.129
PHYBL_104330T0	159	32.3479	25	7.50381
PHYBL_104331T0	156	31.5224	1	0.308013
PHYBL_104333T0	156	31.5224	583	179.571
PHYBL_104334T0	156	31.5224	2	0.616025
PHYBL_104335T0	159	32.3479	171	51.3261
PHYBL_104342T0	156	31.5224	4	1.23205
PHYBL_104343T0	156	31.5224	109	33.5734
PHYBL_104416T0	1233	1155.54	371	3.11729
PHYBL_104436T0	1332	1245.49	31	0.241662
PHYBL_104438T0	528	307.042	677	21.4082
PHYBL_104459T0	261	52.8529	0	0
PHYBL_104465T0	1797	1656.09	254	1.48915
PHYBL_104483T0	4110	4345.02	1084	2.42229
PHYBL_104504T0	609	386.5	77	1.93432
PHYBL_104565T0	1053	911.093	42	0.447584
PHYBL_104584T0	327	91.6201	112	11.869
PHYBL_104605T0	729	479.297	0	0
PHYBL_10461T0	2058	1952.67	311	1.54639
PHYBL_104637T0	333	96.1321	103	10.403
PHYBL_104644T0	471	254.753	163	6.21236
PHYBL_104648T0	459	210.332	0	0
PHYBL_104653T0	933	705.15	27	0.371767
PHYBL_104663T0	237	44.3658	82.4997	18.0548
PHYBL_104666T0	849	668.851	623	9.04372
PHYBL_104671T0	957	741.428	17	0.222622
PHYBL_104675T0	1227	1105.72	221	1.9406
PHYBL_104703T0	2691	2820.61	601	2.06881
PHYBL_104704T0	429	181.069	4214	225.963
PHYBL_104709T0	1146	991.456	2103	20.5946
PHYBL_104733T0	327	91.6201	0	0
PHYBL_104739T0	1488	1303.85	199	1.48189
PHYBL_104792T0	924	832.558	440	5.13129
PHYBL_104815T0	2145	2130.31	819	3.73275
PHYBL_104822T0	834	628.906	353	5.44975
PHYBL_104869T0	1767	1707.74	369	2.09794
PHYBL_104922T0	960	735.642	43	0.567532
PHYBL_104926T0	1143	956.751	83	0.8423
PHYBL_104946T0	3189	3326.51	790	2.30583
PHYBL_104965T0	1437	1399.99	150	1.04029
PHYBL_104968T0	2040	2157.55	1667	7.50176
PHYBL_104999T0	486	236.928	18	0.737639
PHYBL_105004T0	321	87.299	1088	121.006
PHYBL_105006T0	447	198.582	0	0
PHYBL_105026T0	504	274.056	164	5.81023
PHYBL_105035T0	1479	1333.43	279	2.03153
PHYBL_105039T0	717	507.33	42	0.803797
PHYBL_105042T0	1152	945.241	514	5.27969
PHYBL_105061T0	1164	1013.49	418	4.00447
PHYBL_105069T0	501	257.984	1201	45.1999
PHYBL_105105T0	198	36.3809	254	67.7873
PHYBL_105117T0	2214	2456.02	222	0.877625
PHYBL_105123T0	432	183.957	4.38546	0.231467
PHYBL_105125T0	1386	1267.66	1475	11.2973
PHYBL_105183T0	1110	903.702	144	1.54712
PHYBL_105231T0	2094	1941.51	259	1.29524
PHYBL_105239T0	1200	1068.77	344	3.12509
PHYBL_105245T0	816	683.039	1349	19.1758
PHYBL_105249T0	354	112.932	10.8757	0.935041
PHYBL_105265T0	303	75.0887	1327	171.587
PHYBL_105303T0	636	415.672	254	5.93296
PHYBL_105311T0	969	739.607	249	3.26878
PHYBL_105314T0	5088	5326.27	1094	1.99426
PHYBL_105322T0	4026	4235.58	88	0.201724
PHYBL_105323T0	174	33.892	5	1.43239
PHYBL_105329T0	684	434.317	0	0
PHYBL_105376T0	1437	1316.23	770	5.67998
PHYBL_105399T0	984	852.379	10264	116.916
PHYBL_105401T0	309	78.9982	0	0
PHYBL_105407T0	303	75.0887	288	37.2397
PHYBL_105409T0	1269	1110.69	727	6.35522
PHYBL_105433T0	1869	1825.43	296	1.5744
PHYBL_105457T0	1281	1058.95	215	1.97129
PHYBL_105543T0	558	324.178	259	7.75718
PHYBL_105554T0	1149	996.632	606	5.90372
PHYBL_105609T0	972	791.367	179	2.19616
PHYBL_105618T0	297	71.3469	12037.9	1638.19
PHYBL_105635T0	174	33.892	171	48.9877
PHYBL_105670T0	1212	1046.54	605	5.61291
PHYBL_105673T0	2103	2223.54	917	4.00417
PHYBL_105691T0	2349	2194.15	359	1.58861
PHYBL_105693T0	1494	1363.55	245	1.74454
PHYBL_105705T0	192	35.864	841	227.68
PHYBL_105709T0	645	420.166	139	3.21205
PHYBL_105717T0	606	376.435	226	5.82917
PHYBL_105726T0	450	201.497	251	12.0947
PHYBL_105731T0	4059	4164.24	865	2.01682
PHYBL_105744T0	2967	3280.81	3076	9.10318
PHYBL_105799T0	717	495.06	56	1.09829
PHYBL_105809T0	1284	1093.27	252	2.23801
PHYBL_105827T0	1632	1566.84	874	5.41595
PHYBL_105865T0	309	78.9982	129	15.8548
PHYBL_105884T0	540	328.074	216	6.39249
PHYBL_105894T0	3162	3333.33	452	1.31658
PHYBL_105943T0	603	416.311	144	3.3584
PHYBL_105951T0	2034	2041.89	4364	20.7511
PHYBL_105970T0	1056	988.323	541	5.3148
PHYBL_106010T0	2541	2515.11	1185	4.57456
PHYBL_106019T0	228	41.8736	150	34.7808
PHYBL_106023T0	762	572.406	181	3.07017
PHYBL_106032T0	1263	1151.03	9	0.0759179
PHYBL_106034T0	1212	1113.21	126	1.09896
PHYBL_106045T0	1566	1595.39	775	4.71653
PHYBL_106058T0	327	91.6201	257	27.2352
PHYBL_106131T0	1050	909.206	552	5.89474
PHYBL_10626T0	1923	1817.26	814	4.34907
PHYBL_106288T0	573	349.601	33	0.916492
PHYBL_106306T0	351	110.489	73	6.41495
PHYBL_106313T0	873	789.714	806	9.90954
PHYBL_106324T0	1056	910.159	22	0.234689
PHYBL_106355T0	918	668.223	0	0
PHYBL_106356T0	1080	917.931	1303	13.7823
PHYBL_106384T0	1050	873.76	393	4.36705
PHYBL_1063T0	1341	1311.69	1098	8.12755
PHYBL_106408T0	1326	1108.98	216	1.89112
PHYBL_106472T0	732	497.443	441	8.60762
PHYBL_106479T0	3618	3892.23	1016	2.53445
PHYBL_106496T0	855	663.566	645	9.43764
PHYBL_106531T0	1605	1538.52	185	1.1675
PHYBL_106564T0	2322	2178.95	547	2.4374
PHYBL_106612T0	915	785.351	1053	13.0182
PHYBL_106623T0	237	44.3658	4536	992.689
PHYBL_106646T0	981	933.865	138	1.43477
PHYBL_106709T0	576	381.833	789	20.0628
PHYBL_106719T0	2274	2242.85	35	0.151515
PHYBL_106749T0	537	287.577	0	0
PHYBL_106758T0	1071	908.16	770	8.23221
PHYBL_106795T0	261	52.8529	15	2.75556
PHYBL_106810T0	537	298.482	98	3.18783
PHYBL_106835T0	843	651.891	609	9.07049
PHYBL_106839T0	879	689.063	2386	33.6201
PHYBL_106870T0	351	110.489	246	21.6175
PHYBL_106900T0	666	516.645	275	5.16807
PHYBL_106919T0	2187	2342.22	2409	9.98614
PHYBL_106940T0	1023	850.347	87	0.99337
PHYBL_106941T0	1434	1289.12	1534	11.5537
PHYBL_106945T0	864	614.241	0	0
PHYBL_106954T0	906	696.788	21	0.292622
PHYBL_106968T0	225	41.2472	970	228.331
PHYBL_107014T0	681	452.494	463	9.93473
PHYBL_107019T0	549	330.61	954	28.017
PHYBL_107057T0	744	514.67	39	0.735739
PHYBL_107085T0	792	673.949	2831	40.7851
PHYBL_107093T0	996	835.304	2123	24.6771
PHYBL_107113T0	1167	958.15	158	1.60108
PHYBL_107123T0	1812	1768.15	10	0.0549122
PHYBL_107125T0	1041	829.785	12	0.140412
PHYBL_107139T0	1296	1210.93	342	2.74218
PHYBL_107153T0	318	85.1473	582	66.3652
PHYBL_107160T0	294	69.5605	0	0
PHYBL_107166T0	624	352.521	35	0.963987
PHYBL_107208T0	507	257.727	0	0
PHYBL_107209T0	405	158.234	480	29.453
PHYBL_107213T0	165	32.9699	0	0
PHYBL_107230T0	747	535.22	114	2.06805
PHYBL_107242T0	981	786.383	2018	24.9158
PHYBL_107279T0	576	347.504	196	5.47626
PHYBL_107287T0	813	825.74	1432	16.8379
PHYBL_107289T0	486	265.085	2430	89.004
PHYBL_107337T0	1167	1016.26	23	0.219742
PHYBL_107369T0	1884	1793.78	743	4.02168
PHYBL_107388T0	336	98.4822	38	3.7464
PHYBL_107391T0	294	69.5605	8875	1238.78
PHYBL_107422T0	459	210.332	457	21.0959
PHYBL_107449T0	348	108.001	92	8.27081
PHYBL_107475T0	393	147.186	2869	189.257
PHYBL_107479T0	873	690.477	708	9.9557
PHYBL_107504T0	882	734.926	294	3.88411
PHYBL_107518T0	1326	1198.1	94	0.761771
PHYBL_107523T0	840	614.836	254	4.01109
PHYBL_107524T0	405	158.234	42	2.57714
PHYBL_107542T0	1275	1116.26	49	0.426206
PHYBL_107575T0	1308	1186.96	149	1.21882
PHYBL_107587T0	351	110.489	2214	194.558
PHYBL_107631T0	504	324.363	5	0.149667
PHYBL_107632T0	624	374.362	0	0
PHYBL_107633T0	213	38.5612	90	22.6611
PHYBL_107642T0	798	702.873	504	6.96213
PHYBL_107650T0	3291	3283.51	907	2.68199
PHYBL_107673T0	1089	884.463	573	6.29018
PHYBL_107716T0	210	38.0983	4	1.0194
PHYBL_107729T0	180	34.3999	34	9.59644
PHYBL_107741T0	1095	866.589	8	0.0896323
PHYBL_107845T0	1479	1335.89	21	0.152629
PHYBL_107857T0	1374	1362.47	612	4.36125
PHYBL_107861T0	195	36.2721	0	0
PHYBL_107877T0	1170	944.092	620	6.37625
PHYBL_107887T0	651	457.93	12	0.254431
PHYBL_107891T0	483	257.474	1371	51.7001
PHYBL_107910T0	1446	1380.67	104	0.73136
PHYBL_107936T0	222	40.4071	121	29.0747
PHYBL_107947T0	597	346.818	226	6.32696
PHYBL_107969T0	315	83.0752	53	6.19431
PHYBL_107970T0	288	66.1186	1052	154.483
PHYBL_107982T0	1461	1414.76	2325	15.9562
PHYBL_108002T0	1752	1628.35	317	1.89016
PHYBL_108062T0	525	355.727	8	0.218354
PHYBL_108077T0	1020	777.642	1230	15.3573
PHYBL_108084T0	1569	1528.18	251	1.59473
PHYBL_108103T0	726	509.003	459	8.75549
PHYBL_108138T0	1062	834.384	14	0.162911
PHYBL_108178T0	1305	1105.08	2202	19.3469
PHYBL_108233T0	366	123.104	2675	210.979
PHYBL_108239T0	1125	1029.44	848	7.99806
PHYBL_108245T0	483	233.968	255	10.5821
PHYBL_108249T0	1350	1157.61	183	1.53489
PHYBL_108288T0	1092	823.103	11.4073	0.13456
PHYBL_108290T0	756	626.585	1633	25.3043
PHYBL_108310T0	1158	1075.42	25	0.225709
PHYBL_108315T0	747	497.297	0	0
PHYBL_108316T0	2952	3061.38	1540	4.88418
PHYBL_108322T0	810	599.645	758	12.2733
PHYBL_108324T0	1137	958.441	25	0.253258
PHYBL_108340T0	330	93.8384	43	4.44914
PHYBL_108349T0	1227	1144.18	4437	37.6516
PHYBL_10834T0	1679	1545.43	1029	6.4648
PHYBL_108350T0	1116	921.921	4224	44.4855
PHYBL_108369T0	1560	1441.55	38	0.255942
PHYBL_108374T0	300	73.2604	9	1.19278
PHYBL_108391T0	1668	1748.55	1550	8.60678
PHYBL_108458T0	627	426.559	1634	37.193
PHYBL_108477T0	444	195.659	376	18.6585
PHYBL_108488T0	783	659.012	376	5.53965
PHYBL_108531T0	651	401.789	26	0.628295
PHYBL_108565T0	1074	994.554	289	2.82135
PHYBL_108575T0	981	809.157	1600	19.1989
PHYBL_108618T0	2796	2688.02	155	0.559871
PHYBL_108656T0	507	291.125	142	4.73583
PHYBL_108717T0	864	614.241	0	0
PHYBL_108718T0	897	754.897	445	5.72349
PHYBL_108720T0	240	45.1092	243	52.3033
PHYBL_108723T0	1338	1191.93	111	0.904195
PHYBL_108731T0	1017	890.132	240	2.61785
PHYBL_108746T0	555	314.24	1728	53.3913
PHYBL_108753T0	903	797.45	28	0.340912
PHYBL_108764T0	1857	1881.51	388	2.00223
PHYBL_108773T0	1329	1161.52	519	4.3384
PHYBL_108806T0	336	98.4822	244	24.0558
PHYBL_108812T0	1149	982.958	2509	24.783
PHYBL_108823T0	1218	1091.54	460	4.09171
PHYBL_108829T0	1041	1004.4	701	6.77642
PHYBL_108840T0	450	201.497	386	18.5998
PHYBL_108846T0	1002	853.447	45	0.511946
PHYBL_108851T0	543	330.997	198	5.80804
PHYBL_108868T0	801	617.84	651	10.2304
PHYBL_108869T0	849	626.147	22	0.341141
PHYBL_108882T0	1209	1027.98	3133	29.5914
PHYBL_108914T0	2553	2497.01	574	2.23192
PHYBL_108938T0	264	54.1118	0	0
PHYBL_108945T0	291	67.8196	1798	257.408
PHYBL_108948T0	366	123.104	61	4.81111
PHYBL_108956T0	2322	2612	686	2.54999
PHYBL_108959T0	2619	2783.01	278	0.969879
PHYBL_108964T0	741	491.297	0	0
PHYBL_108983T0	4215	4524.05	558	1.19755
PHYBL_108993T0	204	37.2141	180	46.9627
PHYBL_109010T0	1107	959.943	288	2.91296
PHYBL_109013T0	690	450.044	78	1.68278
PHYBL_109039T0	1206	1068.03	841.583	7.6507
PHYBL_109041T0	1329	1216.24	318	2.5386
PHYBL_109043T0	783	631.152	31	0.476887
PHYBL_109058T0	1641	1667.78	2445	14.234
PHYBL_109106T0	594	344.393	0	0
PHYBL_109138T0	2889	3017.36	422	1.35792
PHYBL_109142T0	540	273.592	335	11.8886
PHYBL_109147T0	1044	894.173	584	6.34131
PHYBL_109153T0	540	296.714	373	12.2056
PHYBL_109157T0	882	809.642	5956.15	71.4267
PHYBL_109165T0	555	331.305	346	10.14
PHYBL_109215T0	1395	1333.55	95	0.691678
PHYBL_109229T0	1947	1837.96	311	1.6429
PHYBL_109263T0	921	731.961	112	1.48566
PHYBL_109313T0	708	479.415	684	13.8526
PHYBL_109330T0	324	89.4009	384	41.704
PHYBL_109339T0	750	597.797	201	3.2646
PHYBL_109340T0	1902	2015.22	2463	11.8667
PHYBL_109347T0	876	711.737	424	5.78408
PHYBL_109349T0	372	128.321	64	4.84251
PHYBL_109350T0	213	38.5612	200	50.3579
PHYBL_109354T0	1479	1491.58	457	2.9748
PHYBL_109375T0	216	39.2679	21	5.19242
PHYBL_109385T0	675	469.083	14	0.289779
PHYBL_109402T0	2883	2987.06	84	0.273038
PHYBL_109406T0	804	584.915	414	6.8722
PHYBL_109407T0	1014	883.458	66	0.725347
PHYBL_109420T0	522	293.872	248	8.19374
PHYBL_109486T0	198	36.3809	23	6.13822
PHYBL_109503T0	579	400.354	6763	164.015
PHYBL_109513T0	222	40.4071	2	0.480574
PHYBL_109537T0	552	359.739	4.81691e-08	1.30008e-09
PHYBL_109572T0	864	614.241	0	0
PHYBL_109595T0	732	639.011	49	0.744518
PHYBL_109620T0	378	133.631	3	0.217973
PHYBL_109625T0	2295	2253.26	52	0.224068
PHYBL_109641T0	288	66.1186	3657.3	537.063
PHYBL_109646T0	912	736.513	963	12.695
PHYBL_109665T0	489	264.973	56	2.05199
PHYBL_109669T0	1377	1243.46	87	0.679319
PHYBL_109684T0	396	149.972	0	0
PHYBL_109698T0	2199	2045.33	179	0.849725
PHYBL_109706T0	969	788.293	26	0.320239
PHYBL_109716T0	654	460.201	599	12.6377
PHYBL_109737T0	954	805.328	386	4.65375
PHYBL_109741T0	1293	1132.83	117	1.00279
PHYBL_109742T0	1482	1477.26	346	2.27409
PHYBL_109757T0	1074	873.856	178	1.97774
PHYBL_109796T0	1158	1006.98	50	0.482102
PHYBL_109808T0	669	499.244	962	18.709
PHYBL_109828T0	2316	2327.7	190	0.792526
PHYBL_109842T0	1119	960.825	145	1.46525
PHYBL_109875T0	954	898.745	162	1.75012
PHYBL_109892T0	978	793.702	763	9.33372
PHYBL_109910T0	1041	841.342	344	3.96985
