target_id	length	eff_length	est_counts	tpm
PHYBL_107125T0	1041	726.813	136	1.54379
PHYBL_107139T0	1296	1025.54	757	6.09001
PHYBL_107153T0	318	78.5533	4398	461.917
PHYBL_107160T0	294	63.7198	0	0
PHYBL_107166T0	624	317.748	63	1.63581
PHYBL_107208T0	507	249.491	0	0
PHYBL_107209T0	405	150.461	1292	70.8456
PHYBL_107213T0	165	36.0302	0	0
PHYBL_107230T0	747	473.479	18	0.31365
PHYBL_107242T0	981	699.147	3849	45.4205
PHYBL_107279T0	576	286.143	1194	34.4266
PHYBL_107287T0	813	699.016	1278	15.084
PHYBL_107289T0	486	228.757	5655	203.954
PHYBL_107337T0	1167	913.827	54	0.487532
PHYBL_107369T0	1884	1585.59	2198	11.437
PHYBL_107388T0	336	91.2345	131	11.8464
PHYBL_107391T0	294	63.7198	27197	3521.43
PHYBL_107422T0	459	202.149	900	36.732
PHYBL_107449T0	348	100.611	278	22.7966
PHYBL_107475T0	393	139.424	6528	386.293
PHYBL_107479T0	873	585.408	2439	34.3737
PHYBL_107504T0	882	638.953	702	9.06444
PHYBL_107518T0	1326	1058.44	216	1.68368
PHYBL_107523T0	840	541.852	517	7.87196
PHYBL_107524T0	405	150.461	61	3.34488
PHYBL_107542T0	1275	987.708	119	0.994012
PHYBL_107575T0	1308	1012.19	761	6.2029
PHYBL_107587T0	351	103.028	6721	538.211
PHYBL_107631T0	504	269.095	27	0.827811
PHYBL_107632T0	624	366.122	0	0
PHYBL_107633T0	213	36.3517	376	85.3368
PHYBL_107642T0	798	629.11	766	10.0456
PHYBL_107650T0	3291	2882.05	2224	6.36658
PHYBL_107673T0	1089	781.894	525	5.53968
PHYBL_107716T0	210	35.9248	164	37.6636
PHYBL_107729T0	180	36.2244	55	12.5266
PHYBL_107741T0	1095	778.249	32	0.339238
PHYBL_107845T0	1479	1203.87	101	0.692175
PHYBL_107857T0	1374	1173.37	8807	61.9249
PHYBL_107861T0	195	35.8959	16	3.67746
PHYBL_107877T0	1170	853.393	1166	11.2726
PHYBL_107887T0	651	391.369	27	0.569181
PHYBL_107891T0	483	225.775	2200	80.3934
PHYBL_107910T0	1446	1201.92	542	3.72046
PHYBL_107936T0	222	37.3423	248	54.7928
PHYBL_107947T0	597	309.934	728	19.3792
PHYBL_107969T0	315	76.5504	87	9.3766
PHYBL_107970T0	288	60.4494	1579	215.508
PHYBL_107982T0	1461	1273.33	4155	26.9218
PHYBL_108002T0	1752	1442.2	699	3.99875
PHYBL_108062T0	525	297.809	9	0.249332
PHYBL_108077T0	1020	684.961	2945	35.4726
PHYBL_108084T0	1569	1349.09	348	2.1282
PHYBL_108103T0	726	458.11	1119	20.1527
PHYBL_108138T0	1062	730.871	57	0.643439
PHYBL_108178T0	1305	994.984	3736	30.9788
PHYBL_108233T0	366	115.401	5885	420.736
PHYBL_108239T0	1125	893.978	2040	18.8268
PHYBL_108245T0	483	225.775	413	15.092
PHYBL_108249T0	1350	1013.38	418	3.40313
PHYBL_108288T0	1092	741.134	46.9886	0.523081
PHYBL_108290T0	756	537.135	2670	41.0111
PHYBL_108310T0	1158	927.493	182	1.61895
PHYBL_108315T0	747	489.096	0	0
PHYBL_108316T0	2952	2702.31	2251	6.87249
PHYBL_108322T0	810	533.211	761	11.7749
PHYBL_108324T0	1137	832.14	366	3.62876
PHYBL_108340T0	330	86.91	113	10.7271
PHYBL_108349T0	1227	1016.97	1989	16.1362
PHYBL_10834T0	1679	1345.61	1354	8.30178
PHYBL_108350T0	1116	837.862	5168	50.8889
PHYBL_108369T0	1560	1277.18	143	0.923754
PHYBL_108374T0	300	67.146	49	6.02073
PHYBL_108391T0	1668	1538.77	6319	33.8804
PHYBL_108458T0	627	357.77	2668	61.5255
PHYBL_108477T0	444	187.496	623	27.4138
PHYBL_108488T0	783	589.665	760	10.6336
PHYBL_108531T0	651	350.44	35	0.824
PHYBL_108565T0	1074	875.836	542	5.10563
PHYBL_108575T0	981	698.265	1959	23.1466
PHYBL_108618T0	2796	2343.75	2381	8.38151
PHYBL_108656T0	507	249.491	787	26.0251
PHYBL_108717T0	864	606.05	0	0
PHYBL_108718T0	897	677.812	409	4.97837
PHYBL_108720T0	240	41.0685	1023	205.513
PHYBL_108723T0	1338	1030.71	1939	15.5208
PHYBL_108731T0	1017	768.87	374	4.01321
PHYBL_108746T0	555	283.296	2990	87.0772
PHYBL_108753T0	903	687.199	83	0.99648
PHYBL_108764T0	1857	1645.23	686	3.4401
PHYBL_108773T0	1329	1015.13	1039	8.44433
PHYBL_108806T0	336	91.2345	365	33.0071
PHYBL_108812T0	1149	858.568	4463	42.887
PHYBL_108823T0	1218	945.142	768	6.70405
PHYBL_108829T0	1041	889.968	1688	15.6485
PHYBL_108840T0	450	193.359	344	14.678
PHYBL_108846T0	1002	763.906	148	1.59844
PHYBL_108851T0	543	285.274	468	13.535
PHYBL_108868T0	801	559.109	2725	40.2108
PHYBL_108869T0	849	543.821	64	0.970952
PHYBL_108882T0	1209	917.513	14838	133.424
PHYBL_108914T0	2553	2176.75	1040	3.94183
PHYBL_108938T0	264	49.2215	0	0
PHYBL_108945T0	291	62.0611	5732	762.009
PHYBL_108948T0	366	115.401	169	12.0823
PHYBL_108956T0	2322	2297.3	325	1.16718
PHYBL_108959T0	2619	2392.09	762	2.62816
PHYBL_108964T0	741	483.096	0	0
PHYBL_108983T0	4215	3948.68	720	1.50437
PHYBL_108993T0	204	35.6279	430	99.5752
PHYBL_109010T0	1107	818.031	606	6.1119
PHYBL_109013T0	690	387.919	307	6.52936
PHYBL_109039T0	1206	971.962	48.9832	0.415787
PHYBL_109041T0	1329	1059.84	543	4.22699
PHYBL_109043T0	783	548.103	159	2.39336
PHYBL_109058T0	1641	1449.58	1748	9.94881
PHYBL_109106T0	594	336.164	0	0
PHYBL_109138T0	2889	2608.29	178	0.563037
PHYBL_109142T0	540	282.269	626	18.2972
PHYBL_109147T0	1044	753.262	934	10.23
PHYBL_109153T0	540	266.398	1055	32.6734
PHYBL_109157T0	882	687.296	14063.2	168.816
PHYBL_109165T0	555	284.335	809	23.4743
PHYBL_109215T0	1395	1138.83	333	2.41246
PHYBL_109229T0	1947	1581.04	1024	5.34354
PHYBL_109263T0	921	653.513	221	2.79005
PHYBL_109313T0	708	427.764	904	17.4356
PHYBL_109330T0	324	82.6856	955	95.2899
PHYBL_109339T0	750	515.432	762	12.1971
PHYBL_109340T0	1902	1714.72	4349	20.9252
PHYBL_109347T0	876	622.415	299	3.96337
PHYBL_109349T0	372	120.671	114	7.79426
PHYBL_109350T0	213	36.3517	386	87.6064
PHYBL_109354T0	1479	1299.04	958	6.08438
PHYBL_109375T0	216	36.5089	9	2.03384
PHYBL_109385T0	675	407.225	41	0.830658
PHYBL_109402T0	2883	2580.84	337.39	1.07856
PHYBL_109406T0	804	509.775	199	3.22068
PHYBL_109407T0	1014	770.239	299	3.20272
PHYBL_109420T0	522	264.378	83	2.59015
PHYBL_109486T0	198	35.6397	32	7.4078
PHYBL_109503T0	579	328.254	12187	306.309
PHYBL_109513T0	222	37.3423	7	1.54657
PHYBL_109537T0	552	294.235	0	0
PHYBL_109572T0	864	558.365	0.5762	0.00851389
PHYBL_109595T0	732	543.213	1885	28.6295
PHYBL_109620T0	378	125.979	7	0.458431
PHYBL_109625T0	2295	2001.82	107	0.440994
PHYBL_109641T0	288	60.4494	6053	826.137
PHYBL_109646T0	912	634.16	1422	18.5001
PHYBL_109665T0	489	231.697	69	2.45698
PHYBL_109669T0	1377	1062.41	179	1.39006
PHYBL_109684T0	396	142.188	0	0
PHYBL_109698T0	2199	1818.01	392	1.77895
PHYBL_109706T0	969	677.971	38	0.46243
PHYBL_109716T0	654	399.616	1390	28.6976
PHYBL_109737T0	954	694.229	499	5.93022
PHYBL_109741T0	1293	996.165	309	2.55918
PHYBL_109742T0	1482	1299.07	1196	7.59578
PHYBL_109757T0	1074	764.844	621	6.69872
PHYBL_109796T0	1158	878.386	861	8.08707
PHYBL_109808T0	669	419.257	1776	34.9491
PHYBL_109828T0	2316	2068.38	487	1.94255
PHYBL_109842T0	1119	849.541	223	2.16568
PHYBL_109875T0	954	785.62	1631	17.1283
