target_id	length	eff_length	est_counts	tpm
PHYBL_102973T0	330	98.9465	1800	289.519
PHYBL_103057T0	408	167.219	205	19.5107
PHYBL_103082T0	363	126.06	165	20.8311
PHYBL_103098T0	180	37.2813	0	0
PHYBL_103143T0	435	193.123	61	5.02691
PHYBL_103163T0	384	144.739	45	4.94801
PHYBL_103175T0	372	133.885	59	7.01334
PHYBL_103204T0	312	85.8083	319	59.1652
PHYBL_103224T0	447	204.781	115	8.93745
PHYBL_103278T0	411	170.04	8724.19	816.542
PHYBL_103298T0	225	43.2839	95	34.9303
PHYBL_103343T0	351	115.889	2	0.274657
PHYBL_103357T0	393	153.049	251	26.1005
PHYBL_103409T0	273	62.0618	60.2609	15.4531
PHYBL_103436T0	255	53.5603	187	55.5653
PHYBL_103448T0	222	42.5348	42	15.7148
PHYBL_103465T0	231	44.7201	120	42.7054
PHYBL_103466T0	390	150.274	360	38.1261
PHYBL_103513T0	231	44.7201	217	77.2256
PHYBL_10352T0	2781	2445.08	464	3.02016
PHYBL_103533T0	381	141.988	0	0
PHYBL_103546T0	387	147.511	0	0
PHYBL_103563T0	273	62.0618	1	0.256437
PHYBL_103576T0	318	90.0929	12	2.1198
PHYBL_103652T0	282	66.945	937	222.754
PHYBL_103659T0	267	59.1377	13	3.49851
PHYBL_103666T0	189	37.3201	1324	564.612
PHYBL_103689T0	294	74.0298	179	38.4815
PHYBL_103690T0	294	74.0298	522	112.22
PHYBL_103691T0	288	70.3975	141	31.8762
PHYBL_103712T0	336	103.617	373	57.2906
PHYBL_103719T0	156	37.7652	0	0
PHYBL_103720T0	264	57.613	467	129.003
PHYBL_103725T0	156	37.7652	0	0
PHYBL_103735T0	333	101.244	437	68.6936
PHYBL_103736T0	231	44.7201	27	9.60871
PHYBL_103743T0	177	36.9505	1603	690.427
PHYBL_103744T0	228	43.9395	10	3.62201
PHYBL_103751T0	342	108.473	6	0.880306
PHYBL_103752T0	255	53.5603	470	139.656
PHYBL_103777T0	297	75.9005	2402	503.655
PHYBL_103796T0	273	62.0618	170	43.5942
PHYBL_103830T0	216	41.0381	294	114.016
PHYBL_103841T0	192	37.645	340	143.74
PHYBL_103870T0	291	72.2391	9	1.98278
PHYBL_103888T0	189	37.3201	209	89.1268
PHYBL_103899T0	231	44.7201	58	20.6409
PHYBL_103911T0	222	42.5348	75	28.0622
PHYBL_103959T0	204	39.0629	715	291.304
PHYBL_103966T0	171	37.2923	112	47.7973
PHYBL_103967T0	174	37.3712	21	8.94308
PHYBL_103986T0	291	72.2391	358	78.8706
PHYBL_103987T0	297	75.9005	656	137.551
PHYBL_103993T0	279	65.3547	16	3.89626
PHYBL_103994T0	282	66.945	137	32.5692
PHYBL_104004T0	273	62.0618	35	8.97528
PHYBL_104006T0	282	66.945	166	39.4634
PHYBL_104010T0	291	72.2391	180	39.6556
PHYBL_104017T0	282	66.945	40	9.50926
PHYBL_104018T0	282	66.945	44	10.4602
PHYBL_104036T0	252	52.2473	471	143.47
PHYBL_104066T0	180	37.2813	140	59.7643
PHYBL_104067T0	210	39.7171	424	169.9
PHYBL_104073T0	192	37.645	62	26.2113
PHYBL_104075T0	231	44.7201	39	13.8793
PHYBL_104084T0	186	37.1792	38	16.2663
PHYBL_104085T0	150	38.077	46	19.2265
PHYBL_104138T0	183	37.4776	27	11.4656
PHYBL_104139T0	240	47.6036	672	224.664
PHYBL_104141T0	228	43.9395	239	86.566
PHYBL_104159T0	240	47.6036	273	91.2699
PHYBL_104182T0	204	39.0629	10	4.07418
PHYBL_104193T0	231	44.7201	11	3.91466
PHYBL_104195T0	225	43.2839	341	125.381
PHYBL_104196T0	219	41.7152	283	107.968
PHYBL_104200T0	219	41.7152	628	239.591
PHYBL_104212T0	150	38.077	0	0
PHYBL_104215T0	156	37.7652	0	0
PHYBL_104241T0	210	39.7171	337	135.038
PHYBL_104245T0	216	41.0381	242	93.8496
PHYBL_104250T0	195	37.9084	5	2.09913
PHYBL_104251T0	216	41.0381	56	21.7173
PHYBL_104253T0	177	36.9505	36	15.5055
PHYBL_104254T0	177	36.9505	35	15.0748
PHYBL_104260T0	171	37.2923	124	52.9184
PHYBL_104330T0	159	37.6617	34	14.3676
PHYBL_104331T0	156	37.7652	46	19.3852
PHYBL_104333T0	156	37.7652	857	361.155
PHYBL_104334T0	156	37.7652	106	44.6703
PHYBL_104335T0	159	37.6617	143	60.4283
PHYBL_104342T0	156	37.7652	106	44.6703
PHYBL_104343T0	156	37.7652	161	67.8483
PHYBL_104416T0	1233	933.642	603	10.2788
PHYBL_104436T0	1332	1049.19	35	0.530909
PHYBL_104438T0	528	274.075	311	18.0591
PHYBL_104459T0	261	56.1174	0	0
PHYBL_104465T0	1797	1464.94	590	6.40967
PHYBL_104483T0	4110	3737.45	2343	9.97702
PHYBL_104504T0	609	348.564	134	6.11825
PHYBL_104565T0	1053	768.764	90	1.86318
PHYBL_104584T0	327	96.6211	206	33.9313
PHYBL_104605T0	729	485.807	0	0
PHYBL_10461T0	2058	1736.98	803	7.35741
PHYBL_104637T0	333	101.244	148	23.2646
PHYBL_104644T0	471	228.382	541	37.6999
PHYBL_104648T0	459	216.546	0	0
PHYBL_104653T0	933	631.44	72	1.8147
PHYBL_104663T0	237	46.6108	86.2845	29.4612
PHYBL_104666T0	849	574.778	691	19.133
PHYBL_104671T0	957	660.121	13	0.313419
PHYBL_104675T0	1227	941.851	540	9.12465
PHYBL_104703T0	2691	2421.59	1025	6.73641
PHYBL_104704T0	429	187.288	10607	901.337
PHYBL_104709T0	1146	854.228	189	3.52122
PHYBL_104733T0	327	96.6211	0	0
PHYBL_104739T0	1488	1156.87	535	7.35993
PHYBL_104792T0	924	678.487	1149	26.9515
PHYBL_104815T0	2145	1850.64	1192	10.2509
PHYBL_104822T0	834	525.488	1731	52.425
PHYBL_104869T0	1767	1454.7	1162	12.7127
PHYBL_104922T0	960	635.008	161	4.03507
PHYBL_104926T0	1143	830.761	129	2.47126
PHYBL_104946T0	3189	2880.73	2230	12.3199
PHYBL_104965T0	1437	1180.6	437	5.89095
PHYBL_104968T0	2040	1866.25	2630	22.428
PHYBL_104999T0	486	243.226	21	1.37409
PHYBL_105004T0	321	92.24	9878	1704.33
PHYBL_105006T0	447	204.781	0	0
PHYBL_105026T0	504	261.113	449	27.3667
PHYBL_105035T0	1479	1175.05	294	3.98196
PHYBL_105039T0	717	437.707	55	1.99979
PHYBL_105042T0	1152	843.86	359	6.77062
PHYBL_105061T0	1164	877.763	681	12.3474
PHYBL_105069T0	501	258.122	1968	121.34
PHYBL_105105T0	198	38.2098	364	151.611
PHYBL_105117T0	2214	2075.54	1578	12.0999
PHYBL_105123T0	432	190.209	2.14528	0.179497
PHYBL_105125T0	1386	1085.6	2262	33.1609
PHYBL_105183T0	1110	810.076	117	2.29861
PHYBL_105231T0	2094	1692.9	375	3.52537
PHYBL_105239T0	1200	909.732	328	5.73806
PHYBL_105245T0	816	552.459	1814	52.2567
PHYBL_105249T0	354	118.349	2.22	0.298533
PHYBL_105265T0	303	79.7455	1447	288.78
PHYBL_105303T0	636	372.065	496	21.2162
PHYBL_105311T0	969	668.904	395	9.39806
PHYBL_105314T0	5088	4600.53	1627	5.6284
PHYBL_105322T0	4026	3689.46	1040	4.48617
PHYBL_105323T0	174	37.3712	123	52.3809
PHYBL_105329T0	684	440.822	0	0
PHYBL_105376T0	1437	1148.02	1542	21.3767
PHYBL_105399T0	984	725.733	4374	95.9195
PHYBL_105401T0	309	83.7866	0	0
PHYBL_105407T0	303	79.7455	740	147.683
PHYBL_105409T0	1269	950.289	637	10.6681
PHYBL_105433T0	1869	1567.69	129	1.30958
PHYBL_105457T0	1281	1037.78	0	0
PHYBL_105543T0	558	283.106	470	26.4212
PHYBL_105554T0	1149	870.769	703	12.8486
PHYBL_105609T0	972	711.21	492	11.0096
PHYBL_105618T0	297	75.9005	657.597	137.886
PHYBL_105635T0	174	37.3712	467	198.877
PHYBL_105670T0	1212	934.773	1097	18.6769
PHYBL_105673T0	2103	1887.9	5016	42.2846
PHYBL_105691T0	2349	1934.26	547	4.50067
PHYBL_105693T0	1494	1192.28	463	6.18029
PHYBL_105705T0	192	37.645	1056	446.438
PHYBL_105709T0	645	376.016	138	5.84087
PHYBL_105717T0	606	336.881	576	27.2114
PHYBL_105726T0	450	207.715	343	26.2803
PHYBL_105731T0	4059	3607.77	1510	6.66105
PHYBL_105744T0	2967	2777.14	2610	14.9571
PHYBL_105799T0	717	451.563	5	0.17622
PHYBL_105809T0	1284	941.54	394	6.65982
PHYBL_105827T0	1632	1359.33	1448	16.9531
PHYBL_105865T0	309	83.7866	251	47.6765
PHYBL_105884T0	540	283.835	259	14.5224
PHYBL_105894T0	3162	2836.35	1359	7.62543
PHYBL_105943T0	603	351.603	261	11.8139
PHYBL_105951T0	2034	1763.61	3642	32.8656
PHYBL_105970T0	1056	832.435	1227	23.4584
PHYBL_106010T0	2541	2178.01	1819	13.2916
PHYBL_106019T0	228	43.9395	292	105.763
PHYBL_106023T0	762	504.941	359	11.3151
PHYBL_106032T0	1263	984.755	39	0.630291
PHYBL_106034T0	1212	947.488	220	3.69533
PHYBL_106045T0	1566	1380.56	66	0.760842
PHYBL_106058T0	327	96.6211	579	95.3699
PHYBL_106131T0	1050	775.941	1846	37.8624
PHYBL_10626T0	1923	1597.24	1115	11.1099
PHYBL_106288T0	573	303.446	38	1.993
PHYBL_106306T0	351	115.889	158	21.6979
PHYBL_106313T0	873	659.832	643	15.509
PHYBL_106324T0	1056	768.164	25	0.517954
PHYBL_106355T0	918	674.798	0	0
PHYBL_106356T0	1080	781.28	2322	47.2999
PHYBL_106384T0	1050	767.028	779	16.1633
PHYBL_1063T0	1341	1120.59	329	4.67255
PHYBL_106408T0	1326	986.373	351	5.66331
PHYBL_106472T0	732	423.773	164	6.15908
PHYBL_106479T0	3618	3313.18	2723	13.08
PHYBL_106496T0	855	601.304	827	21.8885
PHYBL_106531T0	1605	1334.37	17	0.202757
PHYBL_106564T0	2322	1917.3	1121	9.30509
PHYBL_106612T0	915	685.026	1821	42.3066
PHYBL_106623T0	237	46.6108	5438	1856.77
PHYBL_106646T0	981	755.703	434	9.13993
PHYBL_106709T0	576	338.486	1539	72.3606
PHYBL_106719T0	2274	1960.7	22	0.178573
PHYBL_106749T0	537	293.993	0	0
PHYBL_106758T0	1071	805.119	467	9.23127
PHYBL_106795T0	261	56.1174	27	7.65721
PHYBL_106810T0	537	278.02	115	6.58303
PHYBL_106835T0	843	581.989	986	26.9629
PHYBL_106839T0	879	594.347	2024	54.197
PHYBL_106870T0	351	115.889	382	52.4595
PHYBL_106900T0	666	442.924	275	9.88116
PHYBL_106919T0	2187	1983.3	2860	22.95
PHYBL_106940T0	1023	735.347	22	0.476141
PHYBL_106941T0	1434	1086.22	754	11.0473
PHYBL_106945T0	864	620.798	0	0
PHYBL_106954T0	906	620.353	42	1.07749
PHYBL_106968T0	225	43.2839	1592	585.358
PHYBL_107014T0	681	400.316	1087	43.2147
PHYBL_107019T0	549	278.821	1398	79.7971
PHYBL_107057T0	744	468.069	64	2.17608
PHYBL_107085T0	792	573.716	6056	167.994
PHYBL_107093T0	996	719.484	5710	126.305
PHYBL_107113T0	1167	838.859	296	5.61575
PHYBL_107123T0	1812	1527.74	20	0.208345
PHYBL_107125T0	1041	732.694	4	0.0868844
PHYBL_107139T0	1296	1008.5	447	7.05399
PHYBL_107153T0	318	90.0929	425	75.0763
PHYBL_107160T0	294	74.0298	0	0
PHYBL_107166T0	624	323.649	67	3.29461
PHYBL_107208T0	507	264.104	0	0
PHYBL_107209T0	405	164.341	928	89.8681
PHYBL_107213T0	165	37.0103	0	0
PHYBL_107230T0	747	465.254	182	6.22567
PHYBL_107242T0	981	694.99	3029	69.3626
PHYBL_107279T0	576	294.743	513	27.6999
PHYBL_107287T0	813	688.308	1117	25.8271
PHYBL_107289T0	486	243.226	6941	454.169
PHYBL_107337T0	1167	889.037	67	1.19939
PHYBL_107369T0	1884	1566.45	988	10.038
PHYBL_107388T0	336	103.617	37	5.68298
PHYBL_107391T0	294	74.0298	26603	5719.12
PHYBL_107422T0	459	216.546	1193	87.679
PHYBL_107449T0	348	113.356	159	22.3232
PHYBL_107475T0	393	153.049	4642	482.704
PHYBL_107479T0	873	591.057	1480	39.8508
PHYBL_107504T0	882	641.348	349	8.66037
PHYBL_107518T0	1326	1037.88	300	4.60023
PHYBL_107523T0	840	536.839	311	9.21979
PHYBL_107524T0	405	164.341	74	7.16621
PHYBL_107542T0	1275	971.451	14	0.229357
PHYBL_107575T0	1308	989.798	669	10.7568
PHYBL_107587T0	351	115.889	4911	674.42
PHYBL_107631T0	504	282.875	9	0.506353
PHYBL_107632T0	624	380.842	0	0
PHYBL_107633T0	213	40.3927	273	107.563
PHYBL_107642T0	798	621.159	608	15.5778
PHYBL_107650T0	3291	2862.97	1689	9.38895
PHYBL_107673T0	1089	781.099	1104	22.4941
PHYBL_107716T0	210	39.7171	19	7.61344
PHYBL_107729T0	180	37.2813	38	16.2217
PHYBL_107741T0	1095	765.257	7	0.145578
PHYBL_107845T0	1479	1178.54	28	0.37811
PHYBL_107857T0	1374	1150.38	6259	86.5899
PHYBL_107861T0	195	37.9084	3	1.25948
PHYBL_107877T0	1170	859.449	1439	26.6468
PHYBL_107887T0	651	397.932	16	0.639906
PHYBL_107891T0	483	240.254	1719	113.87
PHYBL_107910T0	1446	1182.42	203	2.73231
PHYBL_107936T0	222	42.5348	182	68.0976
PHYBL_107947T0	597	314.186	515	26.0871
PHYBL_107969T0	315	87.8777	72	13.0394
PHYBL_107970T0	288	70.3975	1961	443.328
PHYBL_107982T0	1461	1227.2	4956	64.2716
PHYBL_108002T0	1752	1442.72	237	2.61439
PHYBL_108062T0	525	294.469	8	0.43237
PHYBL_108077T0	1020	697.442	2904	66.2664
PHYBL_108084T0	1569	1334.78	297	3.54121
PHYBL_108103T0	726	455.527	929	32.4568
PHYBL_108138T0	1062	733.493	4	0.0867898
PHYBL_108178T0	1305	981.297	2028	32.8906
PHYBL_108233T0	366	128.618	5004	619.183
PHYBL_108239T0	1125	868.918	960	17.5832
PHYBL_108245T0	483	240.254	679	44.9784
PHYBL_108249T0	1350	1007.55	307	4.84928
PHYBL_108288T0	1092	746.761	19.3849	0.41313
PHYBL_108290T0	756	525.172	898	27.2132
PHYBL_108310T0	1158	925.645	85	1.46143
PHYBL_108315T0	747	503.807	0	0
PHYBL_108316T0	2952	2672.55	1776	10.576
PHYBL_108322T0	810	533.914	545	16.2454
PHYBL_108324T0	1137	826.358	12	0.231109
PHYBL_108340T0	330	98.9465	87	13.9934
PHYBL_108349T0	1227	997.354	1174	18.7337
PHYBL_10834T0	1679	1351.72	1126	13.2573
PHYBL_108350T0	1116	814.91	6594	128.779
PHYBL_108369T0	1560	1281.81	7	0.0869116
PHYBL_108374T0	300	77.865	2	0.408783
PHYBL_108391T0	1668	1475.63	2622	28.2788
PHYBL_108458T0	627	357.852	1779	79.1183
PHYBL_108477T0	444	201.872	588	46.3559
PHYBL_108488T0	783	584.731	844	22.9716
PHYBL_108531T0	651	357.966	114	5.06836
PHYBL_108565T0	1074	853.354	518	9.66062
PHYBL_108575T0	981	696.681	1869	42.6953
PHYBL_108618T0	2796	2343.65	422	2.86566
PHYBL_108656T0	507	251.846	267	16.8726
PHYBL_108717T0	864	620.798	0	0
PHYBL_108718T0	897	656.898	377	9.13373
PHYBL_108720T0	240	47.6036	961	321.284
PHYBL_108723T0	1338	1027.88	1338	20.7165
PHYBL_108731T0	1017	752.692	246	5.20143
PHYBL_108746T0	555	279.989	2667	151.595
PHYBL_108753T0	903	667.346	4	0.0953924
PHYBL_108764T0	1857	1576.85	1146	11.5664
PHYBL_108773T0	1329	1023.18	634	9.86143
PHYBL_108806T0	336	103.617	961	147.604
PHYBL_108812T0	1149	852.977	4697	87.6371
PHYBL_108823T0	1218	918.323	808	14.003
PHYBL_108829T0	1041	865.781	1782	32.757
PHYBL_108840T0	450	207.715	333	25.5141
PHYBL_108846T0	1002	754.932	156	3.28868
PHYBL_108851T0	543	283.723	269	15.089
PHYBL_108868T0	801	554.826	2395	68.6995
PHYBL_108869T0	849	547.345	51	1.48291
PHYBL_108882T0	1209	917.977	6092.99	105.634
PHYBL_108914T0	2553	2156.71	704	5.19501
PHYBL_108938T0	264	57.613	0	0
PHYBL_108945T0	291	72.2391	4826	1063.21
PHYBL_108948T0	366	128.618	86	10.6414
PHYBL_108956T0	2322	2209.57	1821.1	13.1169
PHYBL_108959T0	2619	2339.03	581	3.95317
PHYBL_108964T0	741	497.807	0	0
PHYBL_108983T0	4215	3878.75	910	3.73383
PHYBL_108993T0	204	39.0629	359	146.263
PHYBL_109010T0	1107	828.105	518	9.95518
PHYBL_109013T0	690	390.719	238	9.69432
PHYBL_109039T0	1206	959.563	85.9949	1.42628
PHYBL_109041T0	1329	1065.01	434.352	6.49071
PHYBL_109043T0	783	538.524	25	0.738821
PHYBL_109058T0	1641	1407.22	2493	28.1945
PHYBL_109106T0	594	350.849	0	0
PHYBL_109138T0	2889	2570.74	26	0.160961
PHYBL_109142T0	540	247.747	576	37.0015
PHYBL_109147T0	1044	753.567	631	13.3264
PHYBL_109153T0	540	276.864	1019	58.575
PHYBL_109157T0	882	675.055	9842.14	232.036
PHYBL_109165T0	555	286.639	695	38.5882
PHYBL_109215T0	1395	1151.1	4	0.0553033
PHYBL_109229T0	1947	1575.13	487	4.92061
PHYBL_109263T0	921	644.712	137	3.38189
PHYBL_109313T0	708	422.898	990	37.2567
PHYBL_109330T0	324	94.3934	423	71.3187
PHYBL_109339T0	750	519.927	584	17.8762
PHYBL_109340T0	1902	1692.1	1746	16.4218
PHYBL_109347T0	876	615.834	518	13.3866
PHYBL_109349T0	372	133.885	92	10.9361
PHYBL_109350T0	213	40.3927	390	153.662
PHYBL_109354T0	1479	1268.98	640	8.02658
PHYBL_109375T0	216	41.0381	2	0.775617
PHYBL_109385T0	675	417.384	9	0.343172
PHYBL_109402T0	2883	2544.53	242.323	1.51562
PHYBL_109406T0	804	511.593	249	7.74604
PHYBL_109407T0	1014	743.274	241	5.16028
PHYBL_109420T0	522	250.02	31	1.97329
PHYBL_109486T0	198	38.2098	57	23.7413
PHYBL_109503T0	579	336.243	9957	471.282
PHYBL_109513T0	222	42.5348	20	7.48325
PHYBL_109537T0	552	303.05	2.45489	0.128921
PHYBL_109572T0	864	620.798	0	0
PHYBL_109595T0	732	544.465	45	1.31537
PHYBL_109620T0	378	139.275	2	0.22854
PHYBL_109625T0	2295	1978.75	43	0.345845
PHYBL_109641T0	288	70.3975	3476.02	785.832
PHYBL_109646T0	912	642.096	1102	27.3141
PHYBL_109665T0	489	246.205	0	0
PHYBL_109669T0	1377	1041.29	153	2.33842
PHYBL_109684T0	396	155.871	0	0
PHYBL_109698T0	2199	1808.15	264	2.32367
PHYBL_109706T0	969	679.778	23	0.538475
PHYBL_109716T0	654	406.722	1305	51.0644
PHYBL_109737T0	954	703.621	497	11.2414
PHYBL_109741T0	1293	993.435	249	3.98901
PHYBL_109742T0	1482	1284.92	1276	15.8044
PHYBL_109757T0	1074	763.719	337	7.02265
PHYBL_109796T0	1158	861.368	737	13.6171
PHYBL_109808T0	669	420.318	4062	153.804
PHYBL_109828T0	2316	2025.55	298	2.34141
PHYBL_109842T0	1119	842.245	81	1.53056
PHYBL_109875T0	954	769.614	226	4.67348
PHYBL_109892T0	978	695.43	1635	37.417
PHYBL_109910T0	1041	730.42	1992	43.4031
PHYBL_109960T0	3048	2672.44	129	0.768222
